County,State,Population,Total Votes,Democrats,Republican,Other
Gosper County,Nebraska,2112,1119,222,890,7
Grant County,Nebraska,680,396,41,352,3
Greeley County,Nebraska,2643,1248,361,865,22
Hall County,Nebraska,54413,21154,6228,14592,334
Hamilton County,Nebraska,9319,4866,1012,3785,69
Harlan County,Nebraska,3633,1897,398,1467,32
Hayes County,Nebraska,1063,598,66,524,8
Hitchcock County,Nebraska,3055,1486,296,1171,19
Holt County,Nebraska,10868,5174,894,4217,63
Hooker County,Nebraska,748,461,64,392,5
Howard County,Nebraska,6465,2979,900,2020,59
Jefferson County,Nebraska,8117,4011,1352,2600,59
Johnson County,Nebraska,5372,2394,885,1470,39
Kearney County,Nebraska,6776,3379,707,2621,51
Keith County,Nebraska,8444,4137,743,3356,38
Keya Paha County,Nebraska,942,549,98,442,9
Kimball County,Nebraska,3921,1877,366,1491,20
Knox County,Nebraska,9025,4213,1086,3062,65
Lancaster County,Nebraska,265087,124509,52747,69764,1998
Lincoln County,Nebraska,35177,16199,4905,11056,238
Logan County,Nebraska,738,429,67,357,5
Loup County,Nebraska,669,386,68,314,4
McPherson County,Nebraska,531,312,49,259,4
Madison County,Nebraska,35722,14089,2934,10981,174
Merrick County,Nebraska,8018,3657,833,2771,53
Morrill County,Nebraska,5147,2293,495,1755,43
Nance County,Nebraska,3787,1731,459,1237,35
Nemaha County,Nebraska,7182,3715,1066,2595,54
Nuckolls County,Nebraska,4872,2471,541,1884,46
Otoe County,Nebraska,15525,7386,2275,5018,93
Pawnee County,Nebraska,2907,1483,481,986,16
Perkins County,Nebraska,3134,1558,262,1285,11
Phelps County,Nebraska,9535,4743,830,3872,41
Pierce County,Nebraska,7477,3398,546,2824,28
Platte County,Nebraska,30658,13987,2657,11130,200
Polk County,Nebraska,5466,2727,549,2146,32
Red Willow County,Nebraska,11351,5258,1055,4129,74
Richardson County,Nebraska,8879,4278,1297,2924,57
Rock County,Nebraska,1597,883,130,740,13
Saline County,Nebraska,14206,5566,2420,3071,75
Sarpy County,Nebraska,136339,58334,17455,40163,716
Saunders County,Nebraska,20248,9489,2884,6441,164
Scotts Bluff County,Nebraska,36278,14390,3843,10378,169
Seward County,Nebraska,16681,7565,2114,5353,98
Sheridan County,Nebraska,5851,2599,430,2136,33
Sherman County,Nebraska,3255,1643,541,1072,30
Sioux County,Nebraska,1438,809,123,677,9
Stanton County,Nebraska,6426,2745,559,2159,27
Thayer County,Nebraska,5495,2878,764,2075,39
Thomas County,Nebraska,664,444,60,378,6
Thurston County,Nebraska,6943,2387,1212,1154,21
Valley County,Nebraska,4482,2391,564,1801,26
Washington County,Nebraska,19589,9950,2754,7083,113
Wayne County,Nebraska,9612,4085,1059,2971,55
Webster County,Nebraska,3949,2002,557,1403,42
Wheeler County,Nebraska,811,453,81,366,6
York County,Nebraska,13952,6797,1304,5393,100
Churchill County,Nevada,24226,10237,2705,7335,197
Clark County,Nevada,1662773,545397,281767,255337,8293
Douglas County,Nevada,46388,23898,8275,15192,431
Elko County,Nevada,43830,15309,3050,11938,321
Esmeralda County,Nevada,879,481,99,367,15
Eureka County,Nevada,1470,738,144,571,23
Humboldt County,Nevada,14912,5367,1361,3896,110
Lander County,Nevada,5086,2053,414,1602,37
Lincoln County,Nevada,4401,2047,418,1579,50
Lyon County,Nevada,42534,17151,5637,11136,378
Mineral County,Nevada,4892,2327,931,1336,60
Nye County,Nevada,37287,14510,5616,8487,407
Pershing County,Nevada,6533,1917,538,1341,38
Storey County,Nevada,3531,2168,871,1253,44
Washoe County,Nevada,382777,159079,74841,81545,2693
White Pine County,Nevada,8708,3802,1082,2604,116
Carson City,Nevada,55995,23106,9441,13171,494
Belknap County,New Hampshire,60170,32298,14080,17920,298
Carroll County,New Hampshire,46496,28222,13319,14614,289
Cheshire County,New Hampshire,76709,41337,24438,16463,436
Coos County,New Hampshire,33589,16919,8585,8143,191
Grafton County,New Hampshire,85312,46962,26180,20277,505
Hillsborough County,New Hampshire,394428,195427,94121,99724,1582
Merrimack County,New Hampshire,143841,76655,39975,36060,620
Rockingham County,New Hampshire,289103,158766,75437,82069,1260
Strafford County,New Hampshire,117926,59280,32942,25825,513
Sullivan County,New Hampshire,42547,21796,11434,10142,220
Atlantic County,New Jersey,267723,106097,55746,49487,864
Bergen County,New Jersey,893378,400244,207666,189833,2745
Burlington County,New Jersey,446548,207956,110411,95936,1609
Camden County,New Jersey,510137,220933,137765,81427,1741
Cape May County,New Jersey,100482,50762,21475,28832,455
Cumberland County,New Jersey,149837,53185,27875,24362,948
Essex County,New Jersey,791305,289348,203681,83374,2293
Gloucester County,New Jersey,271714,127964,66835,60033,1096
Hudson County,New Jersey,614607,189446,127447,60646,1353
Hunterdon County,New Jersey,127583,66680,26050,39888,742
Mercer County,New Jersey,361248,149510,91580,56604,1326
Middlesex County,New Jersey,781582,295805,166628,126492,2685
Monmouth County,New Jersey,628605,299939,133773,163650,2516
Morris County,New Jersey,483997,235154,98066,135241,1847
Ocean County,New Jersey,551262,254306,99839,152204,2263
Passaic County,New Jersey,493981,171311,94962,75200,1149
Salem County,New Jersey,64835,29781,13749,15721,311
Somerset County,New Jersey,310424,140279,66476,72508,1295
Sussex County,New Jersey,149906,69396,23990,44506,900
Union County,New Jersey,526916,203387,119372,82517,1498
Warren County,New Jersey,108491,48208,18044,29542,622
Bernalillo County,New Mexico,600449,256811,132252,121454,3105
Catron County,New Mexico,3468,1993,551,1427,15
Chaves County,New Mexico,61478,21705,6726,14773,206
Cibola County,New Mexico,27167,7487,3913,3477,97
Colfax County,New Mexico,14093,5968,2824,3082,62
Curry County,New Mexico,46640,14286,3541,10649,96
De Baca County,New Mexico,2062,993,281,706,6
Dona Ana County,New Mexico,184939,61960,31762,29548,650
Eddy County,New Mexico,51242,20270,6880,13268,122
Grant County,New Mexico,29038,13392,7095,6135,162
Guadalupe County,New Mexico,4731,2267,1340,914,13
Harding County,New Mexico,782,644,259,380,5
Hidalgo County,New Mexico,5028,1964,861,1081,22
Lea County,New Mexico,57471,18181,3646,14430,105
Lincoln County,New Mexico,20242,9014,2822,6070,122
Los Alamos County,New Mexico,18416,11197,5206,5810,181
Luna County,New Mexico,24822,7593,3340,4164,89
McKinley County,New Mexico,71500,20623,13051,7351,221
Mora County,New Mexico,5061,2826,1876,928,22
Otero County,New Mexico,62662,20764,6433,14066,265
Quay County,New Mexico,9306,4117,1422,2661,34
Rio Arriba County,New Mexico,40342,14999,9753,5149,97
Roosevelt County,New Mexico,18856,7144,2082,4997,65
Sandoval County,New Mexico,102583,44541,21421,22628,492
San Juan County,New Mexico,123179,45006,14843,29525,638
San Miguel County,New Mexico,29547,12116,8683,3313,120
Santa Fe County,New Mexico,136391,66200,47074,18466,660
Sierra County,New Mexico,12382,5157,1926,3162,69
Socorro County,New Mexico,17944,7851,4025,3696,130
Taos County,New Mexico,31675,14835,10987,3666,182
Torrance County,New Mexico,17184,6507,2386,4026,95
Union County,New Mexico,4107,1881,411,1454,16
Valencia County,New Mexico,69021,26012,11270,14474,268
Albany County,New York,302173,147199,86213,52369,8617
Allegany County,New York,50311,19270,6392,11894,984
Bronx County,New York,1358963,342929,276938,53738,12253
Broome County,New York,200974,91890,44496,42100,5294
Cattaraugus County,New York,82864,34262,13087,19028,2147
Cayuga County,New York,81284,36052,16913,16626,2513
Chautauqua County,New York,137174,60942,26369,30734,3839
Chemung County,New York,89777,39075,16639,20742,1694
Chenango County,New York,51297,21341,9003,11144,1194
Clinton County,New York,81803,33736,17040,14633,2063
Columbia County,New York,63646,31103,15238,13325,2540
Cortland County,New York,49628,22760,10354,11085,1321
Delaware County,New York,48283,21166,8425,11474,1267
Dutchess County,New York,292859,123881,56533,59323,8025
Erie County,New York,938333,445138,240563,173198,31377
Essex County,New York,39295,19082,8474,9390,1218
Franklin County,New York,51197,18316,9286,8103,927
Fulton County,New York,55233,22215,8919,12042,1254
Genesee County,New York,60224,27580,9970,15701,1909
Greene County,New York,48755,22398,8607,12159,1632
Hamilton County,New York,5158,3692,1120,2358,214
Herkimer County,New York,64332,28310,11383,15265,1662
Jefferson County,New York,109924,38800,16342,20248,2210
Kings County,New York,2459094,687780,494165,159200,34415
Lewis County,New York,26661,11397,4417,6348,632
Livingston County,New York,65484,29948,11107,16885,1956
Madison County,New York,71397,30287,12665,15584,2038
Monroe County,New York,741075,342981,168088,153374,21519
Montgomery County,New York,49460,21221,9175,10763,1283
Nassau County,New York,1337964,618343,317283,273502,27558
New York County,New York,1569947,641747,509841,104883,27023
Niagara County,New York,217737,96580,45644,44525,6411
Oneida County,New York,234654,95369,39658,49569,6142
Onondaga County,New York,461412,214589,112618,88123,13848
Ontario County,New York,103385,50102,20503,26611,2988
Orange County,New York,362934,144673,61642,75010,8021
Orleans County,New York,43682,16573,5734,9796,1043
Oswego County,New York,123340,51607,23261,24675,3671
Otsego County,New York,62934,26652,12402,12768,1482
Putnam County,New York,99468,46563,18892,24397,3274
Queens County,New York,2198516,605062,422609,157948,24505
Rensselaer County,New York,155523,72514,34741,32290,5483
Richmond County,New York,456846,160126,66255,85302,8569
Rockland County,New York,297562,131231,62391,61510,7330
St. Lawrence County,New York,111468,41755,22173,17310,2272
Saratoga County,New York,211478,106873,47367,53709,5797
Schenectady County,New York,148900,69469,34762,30002,4705
Schoharie County,New York,32310,14557,5455,8148,954
Schuyler County,New York,19034,8590,3290,4727,573
Seneca County,New York,35312,15325,6771,7603,951
Steuben County,New York,98983,42284,14090,26066,2128
Suffolk County,New York,1478215,638712,307011,292186,39515
Sullivan County,New York,76265,30966,14447,14398,2121
Tioga County,New York,51631,23902,9415,13343,1144
Tompkins County,New York,99531,42402,25659,13539,3204
Ulster County,New York,181847,87712,45530,35234,6948
Warren County,New York,64576,31059,13054,16213,1792
Washington County,New York,62278,25103,10295,13148,1660
Wayne County,New York,93860,41200,15093,23126,2981
Westchester County,New York,935457,395770,224992,151261,19517
Wyoming County,New York,42852,18164,5894,11185,1085
Yates County,New York,25008,10711,4062,6053,596
Alamance County,North Carolina,137619,54175,20686,33302,187
Alexander County,North Carolina,35343,15600,4618,10928,54
Alleghany County,North Carolina,10790,4827,1922,2883,22
Anson County,North Carolina,26386,9225,5413,3796,16
Ashe County,North Carolina,25684,11823,4477,7292,54
Avery County,North Carolina,17971,7524,1805,5678,41
Beaufort County,North Carolina,45618,19522,7025,12432,65
Bertie County,North Carolina,20018,8032,4938,3057,37
Bladen County,North Carolina,33684,12313,6109,6174,30
Brunswick County,North Carolina,83327,37977,14903,22925,149
Buncombe County,North Carolina,218139,105013,51868,52491,654
Burke County,North Carolina,89394,30762,11728,18922,112
Cabarrus County,North Carolina,146429,60824,19803,40780,241
Caldwell County,North Carolina,79471,31348,9999,21186,163
Camden County,North Carolina,8415,3830,1339,2480,11
Carteret County,North Carolina,62127,25575,7732,17716,127
Caswell County,North Carolina,23801,9437,4539,4868,30
Catawba County,North Carolina,147016,58688,18858,39602,228
Chatham County,North Carolina,56236,25922,12897,12892,133
Cherokee County,North Carolina,25658,11199,3635,7517,47
Chowan County,North Carolina,14573,5386,2406,2967,13
Clay County,North Carolina,9583,4866,1628,3209,29
Cleveland County,North Carolina,97134,37079,14215,22750,114
Columbus County,North Carolina,55099,21191,10343,10773,75
Craven County,North Carolina,93548,37756,14019,23575,162
Cumberland County,North Carolina,307629,95226,45788,49139,299
Currituck County,North Carolina,21469,8976,2909,6013,54
Dare County,North Carolina,33196,15548,6136,9345,67
Davidson County,North Carolina,154179,59496,17191,42075,230
Davie County,North Carolina,37552,16680,4233,12372,75
Duplin County,North Carolina,52732,16583,6923,9611,49
Durham County,North Carolina,238376,109651,74524,34614,513
Edgecombe County,North Carolina,56064,21079,12877,8163,39
Forsyth County,North Carolina,319997,139125,63340,75294,491
Franklin County,North Carolina,53119,20918,9286,11540,92
Gaston County,North Carolina,191646,63755,20254,43252,249
Gates County,North Carolina,10874,4053,2121,1924,8
Graham County,North Carolina,8382,3987,1272,2693,22
Granville County,North Carolina,53296,18601,9057,9491,53
Greene County,North Carolina,20132,6472,2665,3800,7
Guilford County,North Carolina,440597,199314,100042,98254,1018
Halifax County,North Carolina,56000,19647,11528,8088,31
Harnett County,North Carolina,98545,32571,11563,20922,86
Haywood County,North Carolina,56785,25932,11237,14545,150
Henderson County,North Carolina,95797,43234,15003,28025,206
Hertford County,North Carolina,23729,8132,5141,2942,49
Hoke County,North Carolina,38119,11088,5794,5257,37
Hyde County,North Carolina,5712,2293,1048,1235,10
Iredell County,North Carolina,136514,56973,18065,38675,233
Jackson County,North Carolina,36555,14174,6737,7351,86
Johnston County,North Carolina,140055,54357,17266,36903,188
Jones County,North Carolina,10123,4513,1893,2607,13
Lee County,North Carolina,49747,19543,7657,11834,52
Lenoir County,North Carolina,59088,23179,10207,12939,33
Lincoln County,North Carolina,68267,29579,9434,20052,93
McDowell County,North Carolina,43390,16002,5330,10590,82
Macon County,North Carolina,31667,15024,5489,9448,87
Madison County,North Carolina,19992,9463,4234,5175,54
Martin County,North Carolina,24822,10452,5102,5334,16
Mecklenburg County,North Carolina,772949,323102,166828,155084,1190
Mitchell County,North Carolina,15928,7798,2080,5686,32
Montgomery County,North Carolina,27077,10080,4313,5745,22
Moore County,North Carolina,79475,38382,13555,24714,113
Nash County,North Carolina,90262,37673,15693,21902,78
New Hanover County,North Carolina,178362,81247,35572,45351,324
Northampton County,North Carolina,21981,8770,5584,3176,10
Onslow County,North Carolina,158837,37277,11250,25890,137
Orange County,North Carolina,119320,64153,42910,20771,472
Pamlico County,North Carolina,12849,6038,2335,3679,24
Pasquotank County,North Carolina,36533,13648,6984,6609,55
Pender County,North Carolina,44136,17085,6999,10037,49
Perquimans County,North Carolina,11817,4958,1971,2965,22
Person County,North Carolina,37391,15214,6198,8973,43
Pitt County,North Carolina,144486,53643,24924,28590,129
Polk County,North Carolina,19325,9021,3787,5140,94
Randolph County,North Carolina,134732,50910,12966,37771,173
Richmond County,North Carolina,46227,16145,8383,7709,53
Robeson County,North Carolina,126117,33871,17868,15909,94
Rockingham County,North Carolina,92382,37388,14430,22840,118
Rowan County,North Carolina,132202,51867,16735,34915,217
Rutherford County,North Carolina,64692,24658,8184,16343,131
Sampson County,North Carolina,61376,22288,9649,12600,39
Scotland County,North Carolina,36446,11547,6386,5141,20
Stanly County,North Carolina,58638,25553,7650,17814,89
Stokes County,North Carolina,45772,19414,5767,13583,64
Surry County,North Carolina,72219,25992,8304,17587,101
Swain County,North Carolina,13240,5044,2419,2593,32
Transylvania County,North Carolina,30417,15588,6097,9386,105
Tyrrell County,North Carolina,4289,1590,731,855,4
Union County,North Carolina,151452,61001,17974,42820,207
Vance County,North Carolina,44081,15677,8762,6884,31
Wake County,North Carolina,716336,348844,169909,177324,1611
Warren County,North Carolina,20464,8027,5171,2840,16
Washington County,North Carolina,13393,5471,2969,2484,18
Watauga County,North Carolina,45478,24050,11232,12659,159
Wayne County,North Carolina,116484,40046,15076,24883,87
Wilkes County,North Carolina,67668,27154,7862,19197,95
Wilson County,North Carolina,76140,30535,14206,16264,65
Yadkin County,North Carolina,37265,15313,3451,11816,46
Yancey County,North Carolina,17704,9431,4434,4940,57
Adams County,North Dakota,2436,1291,353,915,23
Barnes County,North Dakota,11202,5813,2186,3541,86
Benson County,North Dakota,6788,2246,1196,1002,48
Billings County,North Dakota,792,564,99,449,16
Bottineau County,North Dakota,6690,3674,1168,2468,38
Bowman County,North Dakota,3132,1716,397,1280,39
Burke County,North Dakota,2081,1165,336,808,21
Burleigh County,North Dakota,72837,38814,11621,26577,616
Cass County,North Dakota,133197,66711,26010,39619,1082
Cavalier County,North Dakota,4456,2444,887,1522,35
Dickey County,North Dakota,5561,2821,883,1890,48
Divide County,North Dakota,2178,1268,487,751,30
Dunn County,North Dakota,3443,1774,571,1178,25
Eddy County,North Dakota,2641,1213,534,655,24
Emmons County,North Dakota,3955,2113,611,1449,53
Foster County,North Dakota,3514,1766,518,1219,29
Golden Valley County,North Dakota,1741,927,195,719,13
Grand Forks County,North Dakota,67071,30470,12646,17298,526
Grant County,North Dakota,2626,1242,264,952,26
Griggs County,North Dakota,2531,1439,505,907,27
Hettinger County,North Dakota,2612,1494,405,1044,45
Kidder County,North Dakota,2592,1369,433,902,34
LaMoure County,North Dakota,4552,2335,712,1592,31
Logan County,North Dakota,2126,1130,265,844,21
McHenry County,North Dakota,5669,2820,1030,1744,46
McIntosh County,North Dakota,3192,1722,436,1254,32
McKenzie County,North Dakota,5611,2762,847,1897,18
McLean County,North Dakota,8948,4750,1664,3014,72
Mercer County,North Dakota,8437,4617,1245,3285,87
Morton County,North Dakota,25372,12633,4073,8325,235
Mountrail County,North Dakota,6798,3030,1465,1527,38
Nelson County,North Dakota,3406,1922,778,1107,37
Oliver County,North Dakota,1925,1119,310,790,19
Pembina County,North Dakota,8088,3856,1321,2466,69
Pierce County,North Dakota,4450,2195,686,1475,34
Ramsey County,North Dakota,11451,4900,1885,2943,72
Ransom County,North Dakota,5792,2602,1199,1352,51
Renville County,North Dakota,2517,1469,497,953,19
Richland County,North Dakota,17451,8215,2821,5264,130
Rolette County,North Dakota,13646,4044,2564,1392,88
Sargent County,North Dakota,4060,2200,1021,1147,32
Sheridan County,North Dakota,1503,944,200,727,17
Sioux County,North Dakota,4077,1140,804,319,17
Slope County,North Dakota,732,432,89,335,8
Stark County,North Dakota,22539,10400,3013,7220,167
Steele County,North Dakota,2108,1213,616,586,11
Stutsman County,North Dakota,21175,10122,3438,6517,167
Towner County,North Dakota,2553,1391,606,754,31
Traill County,North Dakota,8353,4248,1651,2543,54
Walsh County,North Dakota,11695,5186,1905,3194,87
Ward County,North Dakota,58054,25612,8236,17008,368
Wells County,North Dakota,4625,2561,858,1654,49
Williams County,North Dakota,19724,8929,2512,6278,139
Adams County,Ohio,28328,11999,4280,7653,66
Allen County,Ohio,106826,49274,16483,32585,206
Ashland County,Ohio,52852,24920,8555,16171,194
Ashtabula County,Ohio,102648,45409,24061,21039,309
Athens County,Ohio,63230,30044,18997,10847,200
Auglaize County,Ohio,45932,23031,5904,17012,115
Belmont County,Ohio,70241,33320,17574,15589,157
Brown County,Ohio,43995,19892,7140,12647,105
Butler County,Ohio,346655,166802,56234,109866,702
Carroll County,Ohio,29297,14110,6298,7695,117
Champaign County,Ohio,39565,18775,6967,11718,90
Clark County,Ohio,141380,68803,33534,34938,331
Clermont County,Ohio,187281,89042,25885,62946,211
Clinton County,Ohio,41557,18414,5417,12938,59
Columbiana County,Ohio,110627,49463,23426,25754,283
Coshocton County,Ohio,37421,16242,6878,9277,87
Crawford County,Ohio,45776,21801,7773,13885,143
Cuyahoga County,Ohio,1346714,673766,448486,221606,3674
Darke County,Ohio,53236,26317,7849,18307,161
Defiance County,Ohio,39115,18512,6975,11393,144
Delaware County,Ohio,141348,80455,27048,53142,265
Erie County,Ohio,78596,40076,21408,18601,67
Fairfield County,Ohio,136074,67855,24774,42697,384
Fayette County,Ohio,28470,11756,4334,7375,47
Franklin County,Ohio,1099603,525824,285800,237252,2772
Fulton County,Ohio,42777,21953,8224,13639,90
Gallia County,Ohio,31029,13992,5364,8577,51
Geauga County,Ohio,93218,50419,19840,30358,221
Greene County,Ohio,155442,79272,30530,48377,365
Guernsey County,Ohio,40965,17840,7768,9961,111
Hamilton County,Ohio,817306,423634,199499,222404,1731
Hancock County,Ohio,73532,35606,10343,25101,162
Hardin County,Ohio,32119,13385,4889,8436,60
Harrison County,Ohio,15856,8109,3780,4274,55
Henry County,Ohio,29014,15103,5110,9901,92
Highland County,Ohio,42938,18482,6194,12212,76
Hocking County,Ohio,28962,13196,6173,6935,88
Holmes County,Ohio,41370,11218,2695,8466,57
Huron County,Ohio,60011,25592,10585,14834,173
Jackson County,Ohio,33025,14333,5699,8585,49
Jefferson County,Ohio,71774,36366,19019,17184,163
Knox County,Ohio,57995,27066,9828,17081,157
Lake County,Ohio,227829,121823,59049,62193,581
Lawrence County,Ohio,62169,27706,12111,15457,138
Licking County,Ohio,155264,79416,30051,49014,351
Logan County,Ohio,46247,21398,6825,14471,102
Lorain County,Ohio,292125,140730,78965,61196,569
Lucas County,Ohio,451255,220189,132536,87106,547
Madison County,Ohio,41122,17398,6200,11120,78
Mahoning County,Ohio,249825,132731,83069,48712,950
Marion County,Ohio,66361,29258,11930,17171,157
Medina County,Ohio,163048,84867,36264,48183,420
Meigs County,Ohio,23506,10771,4437,6273,61
Mercer County,Ohio,40889,20888,5117,15649,122
Miami County,Ohio,100775,51780,17611,34005,164
Monroe County,Ohio,15113,7729,4243,3424,62
Montgomery County,Ohio,549713,282553,142977,138361,1215
Morgan County,Ohio,15130,6700,2873,3757,70
Morrow County,Ohio,34025,16329,5775,10475,79
Muskingum County,Ohio,85589,38863,16421,22251,191
Noble County,Ohio,14352,6540,2654,3841,45
Ottawa County,Ohio,41564,23257,11114,12075,68
Paulding County,Ohio,19803,9879,3610,6205,64
Perry County,Ohio,35117,15188,7257,7855,76
Pickaway County,Ohio,52238,22850,8578,14160,112
Pike County,Ohio,28427,12575,5989,6519,67
Portage County,Ohio,156774,76646,40674,35583,389
Preble County,Ohio,42613,21126,7274,13733,119
Putnam County,Ohio,34680,18849,4392,14370,87
Richland County,Ohio,128094,61867,24645,36892,330
Ross County,Ohio,75251,31669,13977,17229,463
Sandusky County,Ohio,61930,28955,12653,16198,104
Scioto County,Ohio,77788,35197,16823,18257,117
Seneca County,Ohio,57857,26991,10958,15885,148
Shelby County,Ohio,48791,22854,6534,16204,116
Stark County,Ohio,376663,188456,95338,92211,907
Summit County,Ohio,545037,276304,156578,118553,1173
Trumbull County,Ohio,219540,108144,66673,40976,495
Tuscarawas County,Ohio,92348,42904,18854,23825,225
Union County,Ohio,45819,22630,6665,15869,96
Van Wert County,Ohio,29322,14826,4094,10678,54
Vinton County,Ohio,13308,5930,2651,3251,28
Warren County,Ohio,188904,94419,26043,68035,341
Washington County,Ohio,62924,30101,12475,17480,146
Wayne County,Ohio,113240,51848,19786,31879,183
Williams County,Ohio,38719,18639,6481,12040,118
Wood County,Ohio,124149,63346,29401,33592,353
Wyandot County,Ohio,22914,11044,3707,7256,81
Adair County,Oklahoma,21589,7533,2562,4971,0
Alfalfa County,Oklahoma,5785,2671,470,2201,0
Atoka County,Oklahoma,14046,5088,1946,3142,0
Beaver County,Oklahoma,5577,2569,297,2272,0
Beckham County,Oklahoma,18580,7385,1931,5454,0
Blaine County,Oklahoma,12277,4421,1222,3199,0
Bryan County,Oklahoma,37887,14360,5745,8615,0
Caddo County,Oklahoma,29470,10407,3916,6491,0
Canadian County,Oklahoma,96101,43009,9712,33297,0
Carter County,Oklahoma,46218,18644,6466,12178,0
Cherokee County,Oklahoma,44437,18192,8623,9569,0
Choctaw County,Oklahoma,15292,5807,2639,3168,0
Cimarron County,Oklahoma,2707,1426,184,1242,0
Cleveland County,Oklahoma,225447,99727,34007,65720,0
Coal County,Oklahoma,5880,2599,1203,1396,0
Comanche County,Oklahoma,116000,33192,12022,21170,0
Cotton County,Oklahoma,6341,2640,898,1742,0
Craig County,Oklahoma,14739,6398,2504,3894,0
Creek County,Oklahoma,67843,28777,9929,18848,0
Custer County,Oklahoma,25631,10640,2801,7839,0
Delaware County,Oklahoma,38998,15608,5591,10017,0
Dewey County,Oklahoma,4685,2251,408,1843,0
Ellis County,Oklahoma,3998,2080,395,1685,0
Garfield County,Oklahoma,57459,23271,5586,17685,0
Garvin County,Oklahoma,26942,11317,3707,7610,0
Grady County,Oklahoma,48167,20106,5970,14136,0
Grant County,Oklahoma,4789,2521,571,1950,0
Greer County,Oklahoma,6031,2248,719,1529,0
Harmon County,Oklahoma,2936,1192,354,838,0
Harper County,Oklahoma,3465,1665,268,1397,0
Haskell County,Oklahoma,12129,5324,2378,2946,0
Hughes County,Oklahoma,13660,5349,2283,3066,0
Jackson County,Oklahoma,27480,9256,2232,7024,0
Jefferson County,Oklahoma,6498,2603,1057,1546,0
Johnston County,Oklahoma,10459,4348,1713,2635,0
Kay County,Oklahoma,46903,20078,5957,14121,0
Kingfisher County,Oklahoma,14223,6652,1022,5630,0
Kiowa County,Oklahoma,9885,4023,1413,2610,0
Latimer County,Oklahoma,10763,4480,1945,2535,0
Le Flore County,Oklahoma,48623,17424,6741,10683,0
Lincoln County,Oklahoma,32875,14190,4041,10149,0
Logan County,Oklahoma,35842,16343,4869,11474,0
Love County,Oklahoma,9044,3833,1538,2295,0
McClain County,Oklahoma,29350,13783,3742,10041,0
McCurtain County,Oklahoma,33282,11156,3684,7472,0
McIntosh County,Oklahoma,19597,9180,4488,4692,0
Major County,Oklahoma,7423,3659,537,3122,0
Marshall County,Oklahoma,14149,5451,2088,3363,0
Mayes County,Oklahoma,39331,16879,6933,9946,0
Murray County,Oklahoma,12681,5795,2130,3665,0
Muskogee County,Oklahoma,69592,27709,12585,15124,0
Noble County,Oklahoma,11475,5328,1335,3993,0
Nowata County,Oklahoma,10629,4465,1660,2805,0
Okfuskee County,Oklahoma,11925,4285,1743,2542,0
Oklahoma County,Oklahoma,677742,272039,97298,174741,0
Okmulgee County,Oklahoma,39731,15730,7367,8363,0
Osage County,Oklahoma,45874,19535,8068,11467,0
Ottawa County,Oklahoma,32530,12529,5086,7443,0
Pawnee County,Oklahoma,16547,6976,2564,4412,0
Payne County,Oklahoma,72244,29661,10101,19560,0
Pittsburg County,Oklahoma,44029,18586,7452,11134,0
Pontotoc County,Oklahoma,35097,14812,5165,9647,0
Pottawatomie County,Oklahoma,67072,25853,8638,17215,0
Pushmataha County,Oklahoma,11470,4797,1934,2863,0
Roger Mills County,Oklahoma,3308,1770,382,1388,0
Rogers County,Oklahoma,79069,36894,11918,24976,0
Seminole County,Oklahoma,24801,9272,3648,5624,0
Sequoyah County,Oklahoma,40412,14775,5910,8865,0
Stephens County,Oklahoma,43061,19161,5515,13646,0
Texas County,Oklahoma,19693,6466,1016,5450,0
Tillman County,Oklahoma,8668,3448,1175,2273,0
Tulsa County,Oklahoma,566140,253672,90220,163452,0
Wagoner County,Oklahoma,62800,28238,9157,19081,0
Washington County,Oklahoma,48997,23413,6862,16551,0
Washita County,Oklahoma,11202,5045,1340,3705,0
Woods County,Oklahoma,8676,4098,932,3166,0
Woodward County,Oklahoma,18935,7651,1458,6193,0
Baker County,Oregon,16272,9034,2616,6253,165
Benton County,Oregon,80149,45735,26515,18460,760
Clackamas County,Oregon,355758,195000,95129,97691,2180
Clatsop County,Oregon,35912,19309,10461,8503,345
Columbia County,Oregon,46192,24917,12563,11868,486
Coos County,Oregon,63208,33362,14393,18291,678
Crook County,Oregon,20643,10051,3024,6830,197
Curry County,Oregon,22473,12799,5220,7332,247
Deschutes County,Oregon,133756,74048,31179,41757,1112
Douglas County,Oregon,103965,54984,18089,35956,939
Gilliam County,Oregon,1860,1138,370,755,13
Grant County,Oregon,7415,4061,780,3204,77
Harney County,Oregon,7312,3702,839,2815,48
Hood River County,Oregon,20835,9859,5587,4124,148
Jackson County,Oregon,192185,102189,44366,56519,1304
Jefferson County,Oregon,20339,8115,3243,4762,110
Josephine County,Oregon,79729,42275,15214,26241,820
Klamath County,Oregon,64841,31515,8264,22733,518
Lake County,Oregon,7576,3905,802,3039,64
Lane County,Oregon,332327,185872,107769,75007,3096
Lincoln County,Oregon,44877,24325,13753,10160,412
Linn County,Oregon,106799,52041,19940,31260,841
Malheur County,Oregon,31250,10846,2577,8123,146
Marion County,Oregon,297139,129619,57671,69900,2048
Morrow County,Oregon,11275,4149,1361,2732,56
Multnomah County,Oregon,672526,362694,259585,98439,4670
Polk County,Oregon,66569,35489,15484,19508,497
Sherman County,Oregon,1682,1104,390,694,20
Tillamook County,Oregon,24780,13951,6750,7003,198
Umatilla County,Oregon,73463,26322,8884,17068,370
