County,State,Population,Total Votes,Democrats,Republican,Other
Gage County,Nebraska,22574,10160,4473,5435,252
Garden County,Nebraska,2004,1138,283,844,11
Garfield County,Nebraska,2001,1030,212,800,18
Gosper County,Nebraska,2049,1048,260,776,12
Grant County,Nebraska,653,367,41,318,8
Greeley County,Nebraska,2548,1199,458,715,26
Hall County,Nebraska,56795,21271,7855,12977,439
Hamilton County,Nebraska,9157,4799,1332,3389,78
Harlan County,Nebraska,3435,1766,402,1329,35
Hayes County,Nebraska,986,553,85,461,7
Hitchcock County,Nebraska,2927,1379,346,1001,32
Holt County,Nebraska,10399,4974,1089,3746,139
Hooker County,Nebraska,734,438,75,355,8
Howard County,Nebraska,6261,2996,1083,1847,66
Jefferson County,Nebraska,7684,3697,1520,2103,74
Johnson County,Nebraska,5203,2110,914,1142,54
Kearney County,Nebraska,6554,3150,876,2224,50
Keith County,Nebraska,8290,3968,974,2942,52
Keya Paha County,Nebraska,836,533,115,409,9
Kimball County,Nebraska,3761,1811,439,1346,26
Knox County,Nebraska,8708,4084,1255,2728,101
Lancaster County,Nebraska,279605,127490,65734,59398,2358
Lincoln County,Nebraska,36301,16277,5046,10817,414
Logan County,Nebraska,730,416,81,327,8
Loup County,Nebraska,630,393,86,302,5
McPherson County,Nebraska,558,293,45,240,8
Madison County,Nebraska,34319,14045,4142,9655,248
Merrick County,Nebraska,7734,3431,986,2375,70
Morrill County,Nebraska,5079,2351,557,1725,69
Nance County,Nebraska,3745,1707,549,1116,42
Nemaha County,Nebraska,7280,3474,1240,2134,100
Nuckolls County,Nebraska,4571,2221,657,1498,66
Otoe County,Nebraska,15728,7092,2915,4033,144
Pawnee County,Nebraska,2711,1384,483,859,42
Perkins County,Nebraska,2949,1420,310,1092,18
Phelps County,Nebraska,9195,4473,1050,3360,63
Pierce County,Nebraska,7286,3226,783,2385,58
Platte County,Nebraska,31527,13420,3796,9373,251
Polk County,Nebraska,5402,2543,668,1822,53
Red Willow County,Nebraska,11034,5044,1216,3735,93
Richardson County,Nebraska,8413,3968,1513,2342,113
Rock County,Nebraska,1554,801,139,640,22
Saline County,Nebraska,14048,5251,2674,2434,143
Sarpy County,Nebraska,152762,68022,28010,38816,1196
Saunders County,Nebraska,20446,10212,3767,6188,257
Scotts Bluff County,Nebraska,36536,14730,4745,9708,277
Seward County,Nebraska,16653,7529,2703,4647,179
Sheridan County,Nebraska,5500,2462,454,1941,67
Sherman County,Nebraska,3147,1572,585,950,37
Sioux County,Nebraska,1360,732,117,603,12
Stanton County,Nebraska,6145,2495,664,1781,50
Thayer County,Nebraska,5253,2659,860,1749,50
Thomas County,Nebraska,661,390,51,331,8
Thurston County,Nebraska,6821,2126,1120,972,34
Valley County,Nebraska,4228,2423,706,1657,60
Washington County,Nebraska,20101,10320,3711,6425,184
Wayne County,Nebraska,9481,3808,1249,2503,56
Webster County,Nebraska,3771,1817,552,1233,32
Wheeler County,Nebraska,831,440,96,334,10
York County,Nebraska,13881,6568,1607,4848,113
Churchill County,Nevada,25049,10605,3494,6832,279
Clark County,Nevada,1912349,651172,380765,257078,13329
Douglas County,Nevada,47270,25904,10672,14648,584
Elko County,Nevada,47634,16019,4541,10969,509
Esmeralda County,Nevada,820,439,104,303,32
Eureka County,Nevada,1778,745,144,564,37
Humboldt County,Nevada,15958,5664,1909,3586,169
Lander County,Nevada,5521,2102,577,1466,59
Lincoln County,Nevada,5106,2107,518,1498,91
Lyon County,Nevada,52156,21103,8405,12154,544
Mineral County,Nevada,4781,2307,1082,1131,94
Nye County,Nevada,44367,17491,7226,9537,728
Pershing County,Nevada,6665,1836,673,1075,88
Storey County,Nevada,4099,2418,1102,1247,69
Washoe County,Nevada,414793,180414,99671,76880,3863
White Pine County,Nevada,9732,3842,1230,2440,172
Carson City,Nevada,55552,23680,11623,11419,638
Belknap County,New Hampshire,60239,33614,16796,16402,416
Carroll County,New Hampshire,48013,29056,15221,13387,448
Cheshire County,New Hampshire,77472,42823,26971,15205,647
Coos County,New Hampshire,33488,16348,9532,6558,258
Grafton County,New Hampshire,88745,49890,31446,17687,757
Hillsborough County,New Hampshire,399556,204709,104820,97178,2711
Merrimack County,New Hampshire,147170,80106,45078,34010,1018
Rockingham County,New Hampshire,294996,167822,83723,81917,2182
Strafford County,New Hampshire,122460,63848,37990,25021,837
Sullivan County,New Hampshire,43767,22754,13249,9169,336
Atlantic County,New Jersey,273014,118073,67830,49902,341
Bergen County,New Jersey,895328,412638,225367,186118,1153
Burlington County,New Jersey,446831,221414,131219,89626,569
Camden County,New Jersey,513853,233593,159259,73819,515
Cape May County,New Jersey,97550,50381,22893,27288,200
Cumberland County,New Jersey,155738,57484,34919,22360,205
Essex County,New Jersey,778165,315004,240306,74063,635
Gloucester County,New Jersey,286072,137982,77267,60315,400
Hudson County,New Jersey,619533,210148,154140,55360,648
Hunterdon County,New Jersey,128449,69099,29776,39092,231
Mercer County,New Jersey,364119,158549,107926,50223,400
Middlesex County,New Jersey,799191,318379,193812,123695,872
Monmouth County,New Jersey,627348,309915,148737,160433,745
Morris County,New Jersey,489743,245148,112275,132331,542
Ocean County,New Jersey,569485,271460,110189,160677,594
Passaic County,New Jersey,494904,186196,113257,72552,387
Salem County,New Jersey,65974,30959,16044,14816,99
Somerset County,New Jersey,318856,149763,79321,70085,357
Sussex County,New Jersey,150145,73340,28840,44184,316
Union County,New Jersey,527528,220650,141417,78768,465
Warren County,New Jersey,109264,48323,20628,27500,195
Bernalillo County,New Mexico,646879,285778,171556,110521,3701
Catron County,New Mexico,3631,2112,664,1398,50
Chaves County,New Mexico,64378,22112,8197,13651,264
Cibola County,New Mexico,27259,9097,5827,3131,139
Colfax County,New Mexico,13764,6384,3490,2805,89
Curry County,New Mexico,45512,14438,4670,9599,169
De Baca County,New Mexico,2000,1044,359,676,9
Dona Ana County,New Mexico,200855,69280,40282,28068,930
Eddy County,New Mexico,52566,20093,7351,12500,242
Grant County,New Mexico,29921,13755,8142,5406,207
Guadalupe County,New Mexico,4701,2196,1557,620,19
Harding County,New Mexico,690,626,260,358,8
Hidalgo County,New Mexico,5022,1951,993,936,22
Lea County,New Mexico,62737,18645,5108,13347,190
Lincoln County,New Mexico,20458,9696,3535,6001,160
Los Alamos County,New Mexico,17924,11069,5824,5064,181
Luna County,New Mexico,25375,8340,4311,3870,159
McKinley County,New Mexico,70449,23207,16572,6382,253
Mora County,New Mexico,4909,2760,2168,569,23
Otero County,New Mexico,62498,21766,8610,12806,350
Quay County,New Mexico,8978,3996,1547,2367,82
Rio Arriba County,New Mexico,40008,16940,12703,4086,151
Roosevelt County,New Mexico,19074,6720,2303,4311,106
Sandoval County,New Mexico,125368,58630,32669,25193,768
San Juan County,New Mexico,126905,46511,18028,27869,614
San Miguel County,New Mexico,29234,12941,10320,2478,143
Santa Fe County,New Mexico,141704,72223,55567,15807,849
Sierra County,New Mexico,11914,5485,2352,3017,116
Socorro County,New Mexico,17966,7895,4696,3032,167
Taos County,New Mexico,32467,16886,13816,2866,204
Torrance County,New Mexico,16257,6941,3087,3735,119
Union County,New Mexico,4380,1742,492,1227,23
Valencia County,New Mexico,74879,28899,15366,13136,397
Albany County,New York,303739,147136,93937,50586,2613
Allegany County,New York,49177,18368,7016,11013,339
Bronx County,New York,1363488,381286,338261,41683,1342
Broome County,New York,201029,88718,47204,40077,1437
Cattaraugus County,New York,80761,32588,14307,17770,511
Cayuga County,New York,80482,33992,18128,15243,621
Chautauqua County,New York,135229,58772,29129,28579,1064
Chemung County,New York,88503,38695,18888,19364,443
Chenango County,New York,51326,20847,10100,10337,410
Clinton County,New York,82401,33314,20216,12579,519
Columbia County,New York,63253,31408,17556,13337,515
Cortland County,New York,49537,21900,11861,9678,361
Delaware County,New York,48363,20389,9462,10524,403
Dutchess County,New York,296267,132254,71060,59628,1566
Erie County,New York,920571,441985,256299,178815,6871
Essex County,New York,39435,18591,10390,7913,288
Franklin County,New York,51907,17496,10571,6676,249
Fulton County,New York,55584,21805,9695,11709,401
Genesee County,New York,59895,26866,10762,15705,399
Greene County,New York,49467,22315,9850,12059,406
Hamilton County,New York,4893,3411,1225,2141,45
Herkimer County,New York,64404,27184,12094,14619,471
Jefferson County,New York,115033,38847,18166,20219,462
Kings County,New York,2460361,759671,603525,151872,4274
Lewis County,New York,26878,11129,4986,5969,174
Livingston County,New York,65637,30127,13655,16030,442
Madison County,New York,73075,29778,14692,14434,652
Monroe County,New York,741018,355725,207225,144153,4347
Montgomery County,New York,49951,20175,9080,10711,384
Nassau County,New York,1325129,635414,342067,288758,4589
New York County,New York,1587022,667271,572126,89906,5239
Niagara County,New York,215793,95207,47303,46348,1556
Oneida County,New York,234482,94313,43506,49256,1551
Onondaga County,New York,463472,218194,129317,84972,3905
Ontario County,New York,106302,51020,25103,25171,746
Orange County,New York,370201,151918,78326,72042,1550
Orleans County,New York,43254,16574,6614,9708,252
Oswego County,New York,122366,49255,24777,23571,907
Otsego County,New York,62561,26101,13570,12026,505
Putnam County,New York,99537,47213,21613,25145,455
Queens County,New York,2193623,597598,447906,145898,3794
Rensselaer County,New York,159011,73986,39753,32840,1393
Richmond County,New York,463701,166480,79311,86062,1107
Rockland County,New York,305413,132136,69543,61752,841
St. Lawrence County,New York,111684,41242,23706,16956,580
Saratoga County,New York,217282,111255,56645,52855,1755
Schenectady County,New York,153360,69778,38611,29758,1409
Schoharie County,New York,32890,14381,6009,8071,301
Schuyler County,New York,18644,8600,3933,4542,125
Seneca County,New York,35370,14725,7422,7038,265
Steuben County,New York,98726,41891,17148,24203,540
Suffolk County,New York,1480218,659027,346379,306815,5833
Sullivan County,New York,77755,31153,16850,13900,403
Tioga County,New York,51498,23090,10172,12536,382
Tompkins County,New York,100383,42485,29826,11927,732
Ulster County,New York,183174,86461,52539,32527,1395
Warren County,New York,65848,32206,16281,15429,496
Washington County,New York,63252,25716,12741,12533,442
Wayne County,New York,93739,41002,18184,22239,579
Westchester County,New York,937449,412847,261810,147824,3213
Wyoming County,New York,42281,17658,6379,10998,281
Yates County,New York,25352,10264,4890,5269,105
Alamance County,North Carolina,147704,64353,28918,34859,576
Alexander County,North Carolina,36840,17254,5167,11790,297
Alleghany County,North Carolina,11131,5263,2021,3124,118
Anson County,North Carolina,26837,10733,6456,4207,70
Ashe County,North Carolina,26858,13069,4872,7916,281
Avery County,North Carolina,18024,7943,2178,5681,84
Beaufort County,North Carolina,47297,23010,9454,13460,96
Bertie County,North Carolina,21121,9763,6365,3376,22
Bladen County,North Carolina,34665,15480,7853,7532,95
Brunswick County,North Carolina,103257,52608,21331,30753,524
Buncombe County,North Carolina,233772,123795,69716,52494,1585
Burke County,North Carolina,90788,37443,14901,22102,440
Cabarrus County,North Carolina,171915,77994,31546,45924,524
Caldwell County,North Carolina,82527,35155,12081,22526,548
Camden County,North Carolina,9802,4821,1597,3140,84
Carteret County,North Carolina,64700,34597,11130,23131,336
Caswell County,North Carolina,23912,10862,5545,5208,109
Catawba County,North Carolina,153848,69451,25656,42993,802
Chatham County,North Carolina,61783,32880,17862,14668,350
Cherokee County,North Carolina,27545,12586,3785,8643,158
Chowan County,North Carolina,14831,7512,3688,3773,51
Clay County,North Carolina,10492,5543,1734,3707,102
Cleveland County,North Carolina,98155,43835,17363,26078,394
Columbus County,North Carolina,56503,24282,11076,12994,212
Craven County,North Carolina,99423,44598,19352,24901,345
Cumberland County,North Carolina,311800,127575,74693,52151,731
Currituck County,North Carolina,23378,11102,3737,7234,131
Dare County,North Carolina,33553,18048,8074,9745,229
Davidson County,North Carolina,161520,68581,22433,45419,729
Davie County,North Carolina,40748,20368,6178,13981,209
Duplin County,North Carolina,56810,19904,8958,10834,112
Durham County,North Carolina,259356,136897,103456,32353,1088
Edgecombe County,North Carolina,56420,25930,17403,8445,82
Forsyth County,North Carolina,344330,166133,91085,73674,1374
Franklin County,North Carolina,58925,26639,13085,13273,281
Gaston County,North Carolina,204454,84402,31384,52507,511
Gates County,North Carolina,12098,5420,2830,2547,43
Graham County,North Carolina,8742,4171,1265,2824,82
Granville County,North Carolina,58356,24725,13074,11447,204
Greene County,North Carolina,21230,8103,3796,4272,35
Guilford County,North Carolina,477809,241771,142101,97718,1952
Halifax County,North Carolina,55568,25091,16047,8961,83
Harnett County,North Carolina,108752,40705,16785,23579,341
Haywood County,North Carolina,58811,28067,12730,14910,427
Henderson County,North Carolina,104289,51614,20082,30930,602
Hertford County,North Carolina,24473,10650,7513,3089,48
Hoke County,North Carolina,43912,15627,9227,6293,107
Hyde County,North Carolina,5764,2469,1241,1212,16
Iredell County,North Carolina,156204,73162,27318,45148,696
Jackson County,North Carolina,38994,16866,8766,7854,246
Johnston County,North Carolina,161746,71017,26795,43622,600
Jones County,North Carolina,9974,5227,2378,2817,32
Lee County,North Carolina,55822,23788,10784,12775,229
Lenoir County,North Carolina,59398,26897,13378,13401,118
Lincoln County,North Carolina,76143,35798,11713,23631,454
McDowell County,North Carolina,44768,18386,6571,11534,281
Macon County,North Carolina,33608,17238,6620,10317,301
Madison County,North Carolina,20585,10379,5026,5192,161
Martin County,North Carolina,24404,12541,6539,5957,45
Mecklenburg County,North Carolina,887991,410817,253958,153848,3011
Mitchell County,North Carolina,15740,7846,2238,5499,109
Montgomery County,North Carolina,27716,11210,4926,6155,129
Moore County,North Carolina,86122,45328,17624,27314,390
Nash County,North Carolina,94718,47118,23099,23728,291
New Hanover County,North Carolina,197709,100665,49145,50544,976
Northampton County,North Carolina,22259,10618,6903,3671,44
Onslow County,North Carolina,169059,50203,19499,30278,426
Orange County,North Carolina,129764,74910,53806,20266,838
Pamlico County,North Carolina,13094,6712,2838,3823,51
Pasquotank County,North Carolina,40554,18180,10272,7778,130
Pender County,North Carolina,50551,23749,9907,13618,224
Perquimans County,North Carolina,13292,6501,2772,3678,51
Person County,North Carolina,39016,18632,8446,10030,156
Pitt County,North Carolina,162116,74884,40501,33927,456
Polk County,North Carolina,20393,10562,4396,5990,176
Randolph County,North Carolina,140297,58147,16414,40998,735
Richmond County,North Carolina,46538,19327,9713,9424,190
Robeson County,North Carolina,131734,40834,23058,17433,343
Rockingham County,North Carolina,93299,41612,17255,23899,458
Rowan County,North Carolina,137721,61560,23391,37451,718
Rutherford County,North Carolina,67145,28720,9641,18769,310
Sampson County,North Carolina,62837,26038,11836,14038,164
Scotland County,North Carolina,36463,14217,8151,6005,61
Stanly County,North Carolina,60418,28506,8878,19329,299
Stokes County,North Carolina,47363,21743,6875,14488,380
Surry County,North Carolina,73404,29525,10475,18730,320
Swain County,North Carolina,13872,5798,2806,2900,92
Transylvania County,North Carolina,32543,16909,7275,9401,233
Tyrrell County,North Carolina,4353,1910,933,960,17
Union County,North Carolina,193678,86089,31189,54123,777
Vance County,North Carolina,44977,20871,13166,7606,99
Wake County,North Carolina,856492,442245,250891,187001,4353
Warren County,North Carolina,20923,10195,7086,3063,46
Washington County,North Carolina,13300,6454,3748,2670,36
Watauga County,North Carolina,50266,28372,14558,13344,470
Wayne County,North Carolina,119910,49882,22671,26952,259
Wilkes County,North Carolina,69317,29724,8934,20288,502
Wilson County,North Carolina,79790,37191,19652,17375,164
Yadkin County,North Carolina,38225,17147,4527,12409,211
Yancey County,North Carolina,18016,9717,4486,5045,186
Adams County,North Dakota,2343,1271,435,788,48
Barnes County,North Dakota,11027,5694,2741,2826,127
Benson County,North Dakota,6622,2374,1569,773,32
Billings County,North Dakota,768,499,114,375,10
Bottineau County,North Dakota,6370,3516,1387,2059,70
Bowman County,North Dakota,3158,1640,478,1107,55
Burke County,North Dakota,1902,943,286,640,17
Burleigh County,North Dakota,78678,41772,15600,25443,729
Cass County,North Dakota,144290,71419,37622,32566,1231
Cavalier County,North Dakota,4008,2130,930,1128,72
Dickey County,North Dakota,5305,2620,1044,1525,51
Divide County,North Dakota,2022,1131,464,630,37
Dunn County,North Dakota,3470,1644,527,1080,37
Eddy County,North Dakota,2470,1165,583,548,34
Emmons County,North Dakota,3588,1837,546,1230,61
Foster County,North Dakota,3436,1651,687,914,50
Golden Valley County,North Dakota,1650,875,210,642,23
Grand Forks County,North Dakota,66917,31153,16104,14520,529
Grant County,North Dakota,2440,1329,280,587,462
Griggs County,North Dakota,2406,1314,598,682,34
Hettinger County,North Dakota,2479,1348,406,893,49
Kidder County,North Dakota,2419,1228,422,752,54
LaMoure County,North Dakota,4218,2241,868,1310,63
Logan County,North Dakota,2000,1057,299,726,32
McHenry County,North Dakota,5355,2416,981,1374,61
McIntosh County,North Dakota,2911,1532,579,916,37
McKenzie County,North Dakota,5908,2715,933,1740,42
McLean County,North Dakota,8883,4736,1867,2767,102
Mercer County,North Dakota,8295,4397,1476,2789,132
Morton County,North Dakota,26696,13264,5079,7869,316
Mountrail County,North Dakota,7153,2938,1477,1406,55
Nelson County,North Dakota,3176,1752,907,800,45
Oliver County,North Dakota,1836,1040,332,682,26
Pembina County,North Dakota,7452,3307,1494,1722,91
Pierce County,North Dakota,4372,2139,792,1301,46
Ramsey County,North Dakota,11434,4762,2314,2361,87
Ransom County,North Dakota,5677,2433,1371,998,64
Renville County,North Dakota,2387,1346,505,799,42
Richland County,North Dakota,16488,7563,3513,3900,150
Rolette County,North Dakota,13744,4534,3403,1045,86
Sargent County,North Dakota,3978,1927,1115,778,34
Sheridan County,North Dakota,1351,803,229,555,19
Sioux County,North Dakota,4072,1378,1145,215,18
Slope County,North Dakota,730,411,106,297,8
Stark County,North Dakota,23375,11070,3802,7024,244
Steele County,North Dakota,1960,1032,614,404,14
Stutsman County,North Dakota,20812,9784,4056,5499,229
Towner County,North Dakota,2234,1197,621,536,40
Traill County,North Dakota,8157,4041,2136,1845,60
Walsh County,North Dakota,11296,4882,2325,2415,142
Ward County,North Dakota,58670,25621,10144,15061,416
Wells County,North Dakota,4253,2377,841,1468,68
Williams County,North Dakota,20928,9373,2921,6291,161
Adams County,Ohio,28686,11388,4170,6914,304
Allen County,Ohio,106773,50263,19521,29941,801
Ashland County,Ohio,53499,25168,9300,15158,710
Ashtabula County,Ohio,101826,44874,25027,18949,898
Athens County,Ohio,64546,31098,20722,9742,634
Auglaize County,Ohio,46167,23486,6727,16395,364
Belmont County,Ohio,70356,32411,16302,15422,687
Brown County,Ohio,44668,20113,7503,12192,418
Butler County,Ohio,364179,173776,66030,105340,2406
Carroll County,Ohio,28999,13953,6423,7097,433
Champaign County,Ohio,40263,18887,7385,11141,361
Clark County,Ohio,139404,66770,31958,33634,1178
Clermont County,Ohio,195891,95480,31611,62559,1310
Clinton County,Ohio,42656,19306,6558,12410,338
Columbiana County,Ohio,108469,48480,21882,25585,1013
Coshocton County,Ohio,36953,16863,7689,8675,499
Crawford County,Ohio,44291,21173,8288,12316,569
Cuyahoga County,Ohio,1291479,665114,458204,199864,7046
Darke County,Ohio,52909,25793,7964,17290,539
Defiance County,Ohio,39250,19197,8399,10407,391
Delaware County,Ohio,166652,92416,36653,54778,985
Erie County,Ohio,77573,41229,23148,17432,649
Fairfield County,Ohio,144029,71946,29250,41580,1116
Fayette County,Ohio,28896,11694,4401,7102,191
Franklin County,Ohio,1141183,560291,334684,218478,7129
Fulton County,Ohio,42780,21973,9900,11689,384
Gallia County,Ohio,30997,13318,4777,8247,294
Geauga County,Ohio,93583,51102,21250,29096,756
Greene County,Ohio,160115,83589,33540,48936,1113
Guernsey County,Ohio,40347,17325,7625,9197,503
Hamilton County,Ohio,799840,424082,224644,195107,4331
Hancock County,Ohio,74781,36981,13870,22420,691
Hardin County,Ohio,32200,13114,5013,7749,352
Harrison County,Ohio,15856,7787,3683,3872,232
Henry County,Ohio,28523,14840,6320,8239,281
Highland County,Ohio,43700,19188,6857,11908,423
Hocking County,Ohio,29445,12895,6231,6326,338
Holmes County,Ohio,42029,11113,3141,7720,252
Huron County,Ohio,60121,25582,12076,12884,622
Jackson County,Ohio,33164,13993,5397,8219,377
Jefferson County,Ohio,69989,35939,17635,17559,745
Knox County,Ohio,60348,28231,11014,16640,577
Lake County,Ohio,229904,121335,60155,59142,2038
Lawrence County,Ohio,62640,27194,11262,15415,517
Licking County,Ohio,163916,82283,33896,46886,1501
Logan County,Ohio,46115,22217,7936,13848,433
Lorain County,Ohio,299814,146859,85276,59068,2515
Lucas County,Ohio,443909,219830,142852,73706,3272
Madison County,Ohio,43163,17451,6532,10603,316
Mahoning County,Ohio,241572,127032,79173,45319,2540
Marion County,Ohio,66840,29017,12870,15454,693
Medina County,Ohio,170330,90451,40924,48189,1338
Meigs County,Ohio,23534,10354,4094,6015,245
Mercer County,Ohio,41022,21271,5853,15100,318
Miami County,Ohio,102430,52807,18372,33417,1018
Monroe County,Ohio,14833,6982,3705,3066,211
Montgomery County,Ohio,537664,278511,145997,128679,3835
Morgan County,Ohio,15104,6608,2966,3440,202
Morrow County,Ohio,34877,16643,6177,10067,399
Muskingum County,Ohio,85874,39071,17730,20549,792
Noble County,Ohio,14653,6172,2474,3450,248
Ottawa County,Ohio,41554,23069,12049,10618,402
Paulding County,Ohio,19670,9769,4165,5317,287
Perry County,Ohio,36150,15404,7261,7721,422
Pickaway County,Ohio,55376,23726,9077,14228,421
Pike County,Ohio,28763,12506,6033,6162,311
Portage County,Ohio,160184,78205,41856,34822,1527
Preble County,Ohio,42688,21002,6999,13562,441
Putnam County,Ohio,34655,18680,5281,13072,327
Richland County,Ohio,126128,61122,25727,34034,1361
Ross County,Ohio,77675,31840,14455,16759,626
Sandusky County,Ohio,61184,30373,15601,14190,582
Scioto County,Ohio,79133,32571,14926,16994,651
Seneca County,Ohio,57199,27449,13087,13823,539
Shelby County,Ohio,49454,23668,7317,15924,427
Stark County,Ohio,377141,187545,96990,86743,3812
Summit County,Ohio,543116,269059,155105,110499,3455
Trumbull County,Ohio,212191,106888,64145,40164,2579
Tuscarawas County,Ohio,92634,42950,21498,20454,998
Union County,Ohio,50856,24928,8761,15744,423
Van Wert County,Ohio,29075,14652,5178,9168,306
Vinton County,Ohio,13452,5646,2463,3021,162
Warren County,Ohio,208640,106216,33398,71691,1127
Washington County,Ohio,62040,29932,12368,17019,545
Wayne County,Ohio,114610,52142,21712,29342,1088
Williams County,Ohio,38297,18397,8174,9880,343
Wood County,Ohio,125275,65023,34285,29648,1090
Wyandot County,Ohio,22642,10977,4461,6270,246
Adair County,Oklahoma,22346,6690,2052,4638,0
Alfalfa County,Oklahoma,5618,2434,411,2023,0
Atoka County,Oklahoma,14220,4881,1370,3511,0
Beaver County,Oklahoma,5521,2464,265,2199,0
Beckham County,Oklahoma,22817,7397,1625,5772,0
Blaine County,Oklahoma,12019,4112,1011,3101,0
Bryan County,Oklahoma,41453,13733,4426,9307,0
Caddo County,Oklahoma,28612,9817,3404,6413,0
Canadian County,Oklahoma,109969,47854,11426,36428,0
Carter County,Oklahoma,46910,18844,5603,13241,0
Cherokee County,Oklahoma,46217,16380,7194,9186,0
Choctaw County,Oklahoma,15112,5590,1860,3730,0
Cimarron County,Oklahoma,2449,1271,152,1119,0
Cleveland County,Oklahoma,246790,104430,39681,64749,0
Coal County,Oklahoma,5745,2272,600,1672,0
Comanche County,Oklahoma,118001,34247,14120,20127,0
Cotton County,Oklahoma,6165,2483,690,1793,0
Craig County,Oklahoma,14910,5931,2073,3858,0
Creek County,Oklahoma,68817,28505,8318,20187,0
Custer County,Oklahoma,26816,10502,2660,7842,0
Delaware County,Oklahoma,41018,15362,5085,10277,0
Dewey County,Oklahoma,4737,2203,346,1857,0
Ellis County,Oklahoma,4043,1909,282,1627,0
Garfield County,Oklahoma,58845,22612,5545,17067,0
Garvin County,Oklahoma,27529,10738,3028,7710,0
Grady County,Oklahoma,51621,20715,5520,15195,0
Grant County,Oklahoma,4598,2350,514,1836,0
Greer County,Oklahoma,6200,2114,566,1548,0
Harmon County,Oklahoma,2827,1090,333,757,0
Harper County,Oklahoma,3645,1563,221,1342,0
Haskell County,Oklahoma,12620,4681,1474,3207,0
Hughes County,Oklahoma,13397,4843,1709,3134,0
Jackson County,Oklahoma,26038,8983,2264,6719,0
Jefferson County,Oklahoma,6408,2457,805,1652,0
Johnston County,Oklahoma,10772,3957,1249,2708,0
Kay County,Oklahoma,46410,18693,5463,13230,0
Kingfisher County,Oklahoma,14748,6381,1009,5372,0
Kiowa County,Oklahoma,9518,3763,1226,2537,0
Latimer County,Oklahoma,11068,4173,1313,2860,0
Le Flore County,Oklahoma,49802,16741,5136,11605,0
Lincoln County,Oklahoma,33710,13974,3504,10470,0
Logan County,Oklahoma,39964,18273,5717,12556,0
Love County,Oklahoma,9291,3846,1257,2589,0
McClain County,Oklahoma,33107,14744,3551,11193,0
McCurtain County,Oklahoma,33112,10539,2794,7745,0
McIntosh County,Oklahoma,19952,8223,3320,4903,0
Major County,Oklahoma,7456,3471,515,2956,0
Marshall County,Oklahoma,15482,5373,1643,3730,0
Mayes County,Oklahoma,40984,15983,5749,10234,0
Murray County,Oklahoma,13144,5338,1592,3746,0
Muskogee County,Oklahoma,70050,26583,11294,15289,0
Noble County,Oklahoma,11537,5055,1174,3881,0
Nowata County,Oklahoma,10788,4442,1411,3031,0
Okfuskee County,Oklahoma,12008,4123,1480,2643,0
Oklahoma County,Oklahoma,701484,279354,116182,163172,0
Okmulgee County,Oklahoma,39379,14918,6191,8727,0
Osage County,Oklahoma,47336,19658,7498,12160,0
Ottawa County,Oklahoma,31838,11173,4268,6905,0
Pawnee County,Oklahoma,16447,6596,2063,4533,0
Payne County,Oklahoma,75000,29036,10601,18435,0
Pittsburg County,Oklahoma,45450,17209,5457,11752,0
Pontotoc County,Oklahoma,36687,14262,4512,9750,0
Pottawatomie County,Oklahoma,68752,25663,7910,17753,0
Pushmataha County,Oklahoma,11493,4473,1265,3208,0
Roger Mills County,Oklahoma,3557,1789,287,1502,0
Rogers County,Oklahoma,85390,38515,10772,27743,0
Seminole County,Oklahoma,25198,8577,2977,5600,0
Sequoyah County,Oklahoma,41825,13920,4454,9466,0
Stephens County,Oklahoma,44508,18932,4538,14394,0
Texas County,Oklahoma,19539,6259,923,5336,0
Tillman County,Oklahoma,8112,3237,1042,2195,0
Tulsa County,Oklahoma,588510,254496,96133,158363,0
Wagoner County,Oklahoma,70646,30251,8810,21441,0
Washington County,Oklahoma,50641,22765,6308,16457,0
Washita County,Oklahoma,11595,4776,1052,3724,0
Woods County,Oklahoma,8533,3916,873,3043,0
Woodward County,Oklahoma,20120,7754,1350,6404,0
Baker County,Oregon,16195,8777,2805,5650,322
Benton County,Oregon,84150,46478,29901,15264,1313
Clackamas County,Oregon,371103,191878,103476,83595,4807
Clatsop County,Oregon,36825,18548,10701,7192,655
Columbia County,Oregon,49209,24768,13390,10413,965
Coos County,Oregon,63226,30951,14401,15354,1196
Crook County,Oregon,21811,10352,3632,6371,349
Curry County,Oregon,22305,12332,5230,6646,456
Deschutes County,Oregon,156820,79782,38819,39064,1899
Douglas County,Oregon,107316,52937,20298,30919,1720
Gilliam County,Oregon,1886,1110,430,648,32
Grant County,Oregon,7303,3909,1006,2785,118
Harney County,Oregon,7375,3683,950,2595,138
Hood River County,Oregon,21589,9830,6302,3265,263
Jackson County,Oregon,201162,101047,49090,49043,2914
Jefferson County,Oregon,21885,8318,3682,4402,234
Josephine County,Oregon,82389,42049,17412,22973,1664
Klamath County,Oregon,66732,29399,9370,19113,916
Lake County,Oregon,7961,3688,957,2638,93
Lane County,Oregon,348176,182910,114037,63835,5038
Lincoln County,Oregon,45915,23889,14258,8791,840
Linn County,Oregon,114967,51982,22163,28071,1748
Malheur County,Oregon,31311,10433,2949,7157,327
Marion County,Oregon,309729,124563,61816,59059,3688
Morrow County,Oregon,11002,4058,1410,2509,139
Multnomah County,Oregon,712989,364710,279696,75171,9843
Polk County,Oregon,74346,36207,17536,17714,957
Sherman County,Oregon,1691,1047,385,634,28
