County,State,Population,Total Votes,Democrats,Republican,Other
Polk County,Oregon,76209,35257,16292,17819,1146
Sherman County,Oregon,1745,1026,319,678,29
Tillamook County,Oregon,25287,12519,6293,5684,542
Umatilla County,Oregon,77005,24969,8584,15499,886
Union County,Oregon,25802,12070,3973,7636,461
Wallowa County,Oregon,6801,4205,1253,2804,148
Wasco County,Oregon,25370,10873,5211,5229,433
Washington County,Oregon,548524,237023,135291,93974,7758
Wheeler County,Oregon,1409,858,266,545,47
Yamhill County,Oregon,99894,42907,19260,22045,1602
Adams County,Pennsylvania,101254,42457,15091,26767,599
Allegheny County,Pennsylvania,1230911,622081,352687,262039,7355
Armstrong County,Pennsylvania,68176,29602,9045,20142,415
Beaver County,Pennsylvania,170056,80474,37055,42344,1075
Bedford County,Pennsylvania,49592,21697,4788,16702,207
Berks County,Pennsylvania,413518,170320,83011,84702,2607
Blair County,Pennsylvania,126544,50241,16276,33319,646
Bradford County,Pennsylvania,63000,23426,8624,14410,392
Bucks County,Pennsylvania,625346,321016,160521,156579,3916
Butler County,Pennsylvania,184929,89445,28550,59761,1134
Cambria County,Pennsylvania,141536,60526,24249,35163,1114
Cameron County,Pennsylvania,4974,2111,724,1359,28
Carbon County,Pennsylvania,64800,25581,11580,13504,497
Centre County,Pennsylvania,155826,69626,34176,34001,1449
Chester County,Pennsylvania,506089,251973,124311,124840,2822
Clarion County,Pennsylvania,39461,16186,5056,10828,302
Clearfield County,Pennsylvania,81401,31967,11121,20347,499
Clinton County,Pennsylvania,39734,13265,5734,7303,228
Columbia County,Pennsylvania,67039,25623,10937,14236,450
Crawford County,Pennsylvania,87730,35388,13883,20901,604
Cumberland County,Pennsylvania,239244,110814,44367,64809,1638
Dauphin County,Pennsylvania,270005,124008,64965,57450,1593
Delaware County,Pennsylvania,560761,285564,171792,110853,2919
Elk County,Pennsylvania,31618,13238,5463,7579,196
Erie County,Pennsylvania,281532,118619,68036,49025,1558
Fayette County,Pennsylvania,135288,48505,21971,26018,516
Forest County,Pennsylvania,7591,2312,896,1383,33
Franklin County,Pennsylvania,151482,63078,18995,43260,823
Fulton County,Pennsylvania,14702,6195,1310,4814,71
Greene County,Pennsylvania,38026,14464,5852,8428,184
Huntingdon County,Pennsylvania,45938,17639,5409,11979,251
Indiana County,Pennsylvania,88216,36321,14473,21257,591
Jefferson County,Pennsylvania,44806,18097,4787,13048,262
Juniata County,Pennsylvania,24613,9535,2547,6862,126
Lackawanna County,Pennsylvania,214176,98015,61838,35085,1092
Lancaster County,Pennsylvania,526878,222436,88481,130669,3286
Lawrence County,Pennsylvania,89883,39036,17513,21047,476
Lebanon County,Pennsylvania,135545,56580,19900,35872,808
Lehigh County,Pennsylvania,354759,147002,78283,66874,1845
Luzerne County,Pennsylvania,321147,124439,64307,58325,1807
Lycoming County,Pennsylvania,117222,46493,15203,30658,632
McKean County,Pennsylvania,43145,15108,5297,9545,266
Mercer County,Pennsylvania,115637,50863,24232,25925,706
Mifflin County,Pennsylvania,46754,16371,4273,11939,159
Monroe County,Pennsylvania,168628,62917,35221,26867,829
Montgomery County,Pennsylvania,808672,412200,233356,174381,4463
Montour County,Pennsylvania,18433,7831,3053,4652,126
Northampton County,Pennsylvania,299022,130735,67606,61446,1683
Northumberland County,Pennsylvania,94410,33212,13072,19518,622
Perry County,Pennsylvania,45808,19128,5685,13120,323
Philadelphia County,Pennsylvania,1551824,690327,588806,96467,5054
Pike County,Pennsylvania,56281,23279,10210,12786,283
Potter County,Pennsylvania,17562,7242,1897,5231,114
Schuylkill County,Pennsylvania,147125,57727,24546,32278,903
Snyder County,Pennsylvania,39882,15002,4687,10073,242
Somerset County,Pennsylvania,77012,33942,9436,23984,522
Sullivan County,Pennsylvania,6404,2949,1034,1868,47
Susquehanna County,Pennsylvania,42925,18044,6935,10800,309
Tioga County,Pennsylvania,42451,17004,5357,11342,305
Union County,Pennsylvania,45162,16268,6109,9896,263
Venango County,Pennsylvania,54188,22167,7945,13815,407
Warren County,Pennsylvania,41261,17299,6995,10010,294
Washington County,Pennsylvania,208296,94750,40345,53230,1175
Wayne County,Pennsylvania,52254,21607,8396,12896,315
Westmoreland County,Pennsylvania,362787,169572,63722,103932,1918
Wyoming County,Pennsylvania,28381,11872,5061,6587,224
York County,Pennsylvania,437466,189229,73191,113304,2734
Bristol County,Rhode Island,49268,24676,14974,9231,471
Kent County,Rhode Island,164627,78923,45564,31567,1792
Newport County,Rhode Island,83206,39452,23463,15202,787
Providence County,Rhode Island,631229,239789,159520,75785,4484
Washington County,Rhode Island,126291,62879,35888,25366,1625
Abbeville County,South Carolina,25019,10671,4543,5981,147
Aiken County,South Carolina,162922,70363,25322,44042,999
Allendale County,South Carolina,9982,4163,3297,838,28
Anderson County,South Carolina,188820,72212,22405,48709,1098
Bamberg County,South Carolina,15690,6882,4624,2194,64
Barnwell County,South Carolina,22357,9923,5188,4659,76
Beaufort County,South Carolina,167415,73297,29848,42687,762
Berkeley County,South Carolina,189603,68195,28542,38475,1178
Calhoun County,South Carolina,14870,7834,4045,3707,82
Charleston County,South Carolina,364628,161707,81487,77629,2591
Cherokee County,South Carolina,55822,20773,7231,13314,228
Chester County,South Carolina,32703,14407,7891,6367,149
Chesterfield County,South Carolina,46068,16594,7958,8490,146
Clarendon County,South Carolina,34326,16292,9091,7071,130
Colleton County,South Carolina,38105,17086,8475,8443,168
Darlington County,South Carolina,68056,30150,15457,14434,259
Dillon County,South Carolina,31530,13035,7523,5427,85
Dorchester County,South Carolina,142608,56855,23445,32531,879
Edgefield County,South Carolina,26559,11586,4967,6512,107
Fairfield County,South Carolina,23405,11895,7777,3999,119
Florence County,South Carolina,137985,58122,28614,28961,547
Georgetown County,South Carolina,60232,30965,14163,16526,276
Greenville County,South Carolina,466062,193189,68070,121685,3434
Greenwood County,South Carolina,69958,28672,11972,16348,352
Hampton County,South Carolina,20737,9206,5834,3312,60
Horry County,South Carolina,281286,112393,38885,72127,1381
Jasper County,South Carolina,25730,10021,5757,4169,95
Kershaw County,South Carolina,62293,27946,11259,16324,363
Lancaster County,South Carolina,79315,33144,13419,19333,392
Laurens County,South Carolina,66214,25416,10318,14746,352
Lee County,South Carolina,18632,8907,5977,2832,98
Lexington County,South Carolina,269787,112623,34148,76662,1813
McCormick County,South Carolina,9921,5160,2653,2467,40
Marion County,South Carolina,32408,14986,9688,5164,134
Marlboro County,South Carolina,28259,9853,6100,3676,77
Newberry County,South Carolina,37531,16351,6913,9260,178
Oconee County,South Carolina,74551,30666,8550,21611,505
Orangeburg County,South Carolina,91461,43041,30720,12022,299
Pickens County,South Carolina,119807,45549,11156,33474,919
Richland County,South Carolina,393029,159154,103989,53105,2060
Saluda County,South Carolina,19866,8564,3328,5135,101
Spartanburg County,South Carolina,288176,109906,41461,66969,1476
Sumter County,South Carolina,107800,47309,27589,19274,446
Union County,South Carolina,28206,12541,5796,6584,161
Williamsburg County,South Carolina,33561,16304,11335,4824,145
York County,South Carolina,234059,100210,39131,59546,1533
Aurora County,South Dakota,2762,1400,556,804,40
Beadle County,South Dakota,17994,7263,2881,4230,152
Bennett County,South Dakota,3450,1203,548,626,29
Bon Homme County,South Dakota,7028,3074,1167,1830,77
Brookings County,South Dakota,32768,12400,5827,6220,353
Brown County,South Dakota,37569,16068,7250,8321,497
Brule County,South Dakota,5293,2379,824,1499,56
Buffalo County,South Dakota,2016,641,472,166,3
Butte County,South Dakota,10217,4208,1002,3073,133
Campbell County,South Dakota,1405,787,153,616,18
Charles Mix County,South Dakota,9196,3764,1483,2230,51
Clark County,South Dakota,3594,1821,713,1067,41
Clay County,South Dakota,14064,5234,2955,2147,132
Codington County,South Dakota,27626,11524,4588,6696,240
Corson County,South Dakota,4069,1200,648,515,37
Custer County,South Dakota,8315,4520,1335,3062,123
Davison County,South Dakota,19952,7971,3042,4757,172
Day County,South Dakota,5592,2873,1497,1320,56
Deuel County,South Dakota,4375,2171,941,1175,55
Dewey County,South Dakota,5534,1895,1207,663,25
Douglas County,South Dakota,2948,1690,332,1334,24
Edmunds County,South Dakota,4011,1936,622,1264,50
Fall River County,South Dakota,6970,3516,1140,2258,118
Faulk County,South Dakota,2355,1127,331,765,31
Grant County,South Dakota,7398,3606,1493,2034,79
Gregory County,South Dakota,4243,2151,599,1507,45
Haakon County,South Dakota,1923,1092,138,940,14
Hamlin County,South Dakota,5947,2793,921,1803,69
Hand County,South Dakota,3377,1848,575,1242,31
Hanson County,South Dakota,3380,2416,760,1627,29
Harding County,South Dakota,1304,739,82,638,19
Hughes County,South Dakota,17435,8155,2786,5219,150
Hutchinson County,South Dakota,7255,3425,923,2451,51
Hyde County,South Dakota,1429,733,189,531,13
Jackson County,South Dakota,3171,1106,426,661,19
Jerauld County,South Dakota,2054,1006,452,538,16
Jones County,South Dakota,991,609,108,490,11
Kingsbury County,South Dakota,5231,2608,1092,1451,65
Lake County,South Dakota,11750,6285,2724,3419,142
Lawrence County,South Dakota,24402,11359,3973,7025,361
Lincoln County,South Dakota,48399,21952,7982,13611,359
Lyman County,South Dakota,3777,1569,605,933,31
McCook County,South Dakota,5566,2613,905,1655,53
McPherson County,South Dakota,2428,1215,272,921,22
Marshall County,South Dakota,4690,1987,1061,889,37
Meade County,South Dakota,25843,10817,2928,7566,323
Mellette County,South Dakota,2051,769,375,381,13
Miner County,South Dakota,2298,1140,479,636,25
Minnehaha County,South Dakota,174766,76583,34674,40342,1567
Moody County,South Dakota,6492,3033,1429,1535,69
Pennington County,South Dakota,104232,44464,15125,28232,1107
Perkins County,South Dakota,3032,1590,319,1205,66
Potter County,South Dakota,2340,1381,339,1029,13
Roberts County,South Dakota,10324,4256,2302,1883,71
Sanborn County,South Dakota,2318,1115,389,688,38
Oglala Lakota County,South Dakota,14037,3145,2937,188,20
Spink County,South Dakota,6740,3041,1300,1670,71
Stanley County,South Dakota,2976,1540,435,1063,42
Sully County,South Dakota,1428,818,186,613,19
Todd County,South Dakota,9908,2497,1976,498,23
Tripp County,South Dakota,5518,2691,737,1905,49
Turner County,South Dakota,8301,4210,1411,2715,84
Union County,South Dakota,14800,7596,2782,4698,116
Walworth County,South Dakota,5446,2462,671,1731,60
Yankton County,South Dakota,22584,9974,4226,5495,253
Ziebach County,South Dakota,2879,761,439,314,8
Anderson County,Tennessee,75225,29659,10122,18968,569
Bedford County,Tennessee,45254,14445,4211,10034,200
Benton County,Tennessee,16445,6226,2258,3850,118
Bledsoe County,Tennessee,12926,4359,1267,3022,70
Blount County,Tennessee,124024,49234,12934,35441,859
Bradley County,Tennessee,101049,35963,8037,27422,504
Campbell County,Tennessee,40532,12101,3328,8604,169
Cannon County,Tennessee,13789,4973,1564,3309,100
Carroll County,Tennessee,28667,10851,3475,7225,151
Carter County,Tennessee,57347,20617,4789,15503,325
Cheatham County,Tennessee,39231,15182,4659,10268,255
Chester County,Tennessee,17076,6410,1624,4684,102
Claiborne County,Tennessee,31763,10178,2433,7617,128
Clay County,Tennessee,7702,2820,1037,1747,36
Cocke County,Tennessee,35530,11454,2804,8459,191
Coffee County,Tennessee,53147,19259,5870,13023,366
Crockett County,Tennessee,14610,5498,1669,3783,46
Cumberland County,Tennessee,56990,25247,6261,18653,333
Davidson County,Tennessee,649344,244873,143120,97622,4131
Decatur County,Tennessee,11634,4251,1303,2874,74
DeKalb County,Tennessee,18869,6422,2174,4143,105
Dickson County,Tennessee,50214,17835,6233,11296,306
Dyer County,Tennessee,38188,13800,3757,9921,122
Fayette County,Tennessee,38686,19574,6688,12689,197
Fentress County,Tennessee,17916,6895,1561,5243,91
Franklin County,Tennessee,40688,16119,5603,10262,254
Gibson County,Tennessee,49666,19667,6564,12883,220
Giles County,Tennessee,28969,10799,3760,6915,124
Grainger County,Tennessee,22689,7252,1668,5470,114
Greene County,Tennessee,68760,23887,6225,17245,417
Grundy County,Tennessee,13583,4237,1643,2516,78
Hamblen County,Tennessee,62764,20032,5234,14522,276
Hamilton County,Tennessee,345693,141181,58836,79933,2412
Hancock County,Tennessee,6657,2046,475,1527,44
Hardeman County,Tennessee,26612,10439,5482,4865,92
Hardin County,Tennessee,25962,10495,2467,7886,142
Hawkins County,Tennessee,56560,19797,5088,14382,327
Haywood County,Tennessee,18276,7569,4569,2960,40
Henderson County,Tennessee,28082,10055,2517,7421,117
Henry County,Tennessee,32377,12739,4339,8193,207
Hickman County,Tennessee,24192,7602,2698,4758,146
Houston County,Tennessee,8424,3027,1400,1579,48
Humphreys County,Tennessee,18287,6863,2905,3833,125
Jackson County,Tennessee,11595,4184,1739,2383,62
Jefferson County,Tennessee,52300,17559,4232,13038,289
Johnson County,Tennessee,18159,6194,1483,4611,100
Knox County,Tennessee,440791,172507,59399,109707,3401
Lake County,Tennessee,7715,2087,884,1163,40
Lauderdale County,Tennessee,27694,8689,4011,4616,62
Lawrence County,Tennessee,42154,15219,4237,10770,212
Lewis County,Tennessee,11942,4694,1447,3117,130
Lincoln County,Tennessee,33379,13268,3290,9803,175
Loudon County,Tennessee,49823,22073,5058,16707,308
McMinn County,Tennessee,52441,17834,4609,12967,258
McNairy County,Tennessee,26142,9802,2645,7015,142
Macon County,Tennessee,22488,6905,1552,5260,93
Madison County,Tennessee,98505,40702,18367,21993,342
Marion County,Tennessee,28226,10409,3953,6272,184
Marshall County,Tennessee,30971,10741,3725,6832,184
Maury County,Tennessee,82054,33006,11825,20708,473
Meigs County,Tennessee,11668,3964,1163,2734,67
Monroe County,Tennessee,45095,16338,4372,11731,235
Montgomery County,Tennessee,184782,55584,24499,30245,840
Moore County,Tennessee,6289,2799,705,2053,41
Morgan County,Tennessee,21892,6504,1725,4669,110
Obion County,Tennessee,31310,12297,3321,8814,162
Overton County,Tennessee,22164,7664,2805,4775,84
Perry County,Tennessee,7852,2621,992,1578,51
Pickett County,Tennessee,5048,2453,712,1712,29
Polk County,Tennessee,16624,6059,1856,4108,95
Putnam County,Tennessee,73529,25500,7802,17254,444
Rhea County,Tennessee,32367,10590,2628,7802,160
Roane County,Tennessee,53615,21090,6018,14724,348
Robertson County,Tennessee,66798,26289,8290,17643,356
Rutherford County,Tennessee,274397,98848,36414,60846,1588
Scott County,Tennessee,22175,6668,1452,5117,99
Sequatchie County,Tennessee,14350,5142,1489,3541,112
Sevier County,Tennessee,92362,33864,7418,25984,462
Shelby County,Tennessee,939168,371109,232443,135649,3017
Smith County,Tennessee,19179,7087,2470,4495,122
Stewart County,Tennessee,13309,5115,2069,2963,83
Sullivan County,Tennessee,156322,59887,15321,43562,1004
Sumner County,Tennessee,165967,65366,18579,46003,784
Tipton County,Tennessee,61524,24081,7133,16672,276
Trousdale County,Tennessee,7794,2905,1240,1612,53
Unicoi County,Tennessee,18253,7086,1913,5032,141
Union County,Tennessee,19105,5828,1478,4282,68
Van Buren County,Tennessee,5653,2300,875,1386,39
Warren County,Tennessee,39744,13015,4752,8010,253
Washington County,Tennessee,124873,48032,14325,32808,899
Wayne County,Tennessee,16973,5486,1163,4253,70
Weakley County,Tennessee,34554,12337,3548,8605,184
White County,Tennessee,26031,9140,2795,6197,148
Williamson County,Tennessee,193211,96225,25142,69850,1233
Wilson County,Tennessee,119143,51499,14695,36109,695
Anderson County,Texas,58059,16212,3813,12262,137
Andrews County,Texas,16105,4482,795,3639,48
Angelina County,Texas,87509,28406,7834,20303,269
Aransas County,Texas,23459,9648,2704,6830,114
Archer County,Texas,8816,4164,525,3600,39
Armstrong County,Texas,1953,935,98,828,9
Atascosa County,Texas,46438,12721,5133,7461,127
Austin County,Texas,28562,11649,2252,9265,132
Bailey County,Texas,7139,1816,466,1339,11
Bandera County,Texas,20591,9448,1864,7426,158
Bastrop County,Texas,74749,24481,9864,14033,584
Baylor County,Texas,3590,1592,267,1297,28
Bee County,Texas,32480,7879,3452,4356,71
Bell County,Texas,324963,86206,35512,49574,1120
Bexar County,Texas,1788738,513681,264856,241617,7208
Blanco County,Texas,10616,4973,1220,3638,115
Borden County,Texas,613,363,32,324,7
Bosque County,Texas,18126,7356,1367,5885,104
Bowie County,Texas,93030,35404,10196,24869,339
Brazoria County,Texas,324224,106739,34421,70862,1456
Brazos County,Texas,200260,55962,17477,37209,1276
Brewster County,Texas,9259,3867,1765,1976,126
Briscoe County,Texas,1576,702,117,578,7
Brooks County,Texas,7196,2403,1886,507,10
Brown County,Texas,37808,13947,1904,11895,148
Burleson County,Texas,17433,6456,1705,4671,80
Burnet County,Texas,43377,16796,3674,12843,279
Caldwell County,Texas,38682,11068,4791,6021,256
Calhoun County,Texas,21575,6648,2410,4144,94
Callahan County,Texas,13488,5197,751,4378,68
Cameron County,Texas,415877,76895,49975,26099,821
Camp County,Texas,12487,4335,1428,2881,26
Carson County,Texas,6089,2778,292,2451,35
Cass County,Texas,30031,11788,2924,8763,101
Castro County,Texas,8262,2119,630,1470,19
Chambers County,Texas,36508,14735,2790,11787,158
Cherokee County,Texas,51277,16126,3875,12094,157
Childress County,Texas,7100,1996,320,1665,11
Clay County,Texas,10523,5057,740,4266,51
Cochran County,Texas,3028,917,256,649,12
Coke County,Texas,3202,1408,179,1218,11
Coleman County,Texas,8667,3492,442,3012,38
Collin County,Texas,835230,302821,101415,196888,4518
Collingsworth County,Texas,3024,1150,177,962,11
Colorado County,Texas,20724,8117,2029,6026,62
Comal County,Texas,114873,51529,11450,39318,761
Comanche County,Texas,13723,4906,890,3944,72
Concho County,Texas,4085,1001,194,793,14
Cooke County,Texas,38717,14351,2246,11951,154
Coryell County,Texas,78458,16604,5158,11220,226
Cottle County,Texas,1485,741,180,555,6
Crane County,Texas,4525,1283,275,985,23
Crockett County,Texas,3705,1457,480,957,20
Crosby County,Texas,6036,1787,639,1132,16
Culberson County,Texas,2316,879,568,295,16
Dallam County,Texas,7059,1534,253,1248,33
Dallas County,Texas,2455930,710117,405571,295813,8733
Dawson County,Texas,13611,3642,1019,2591,32
Deaf Smith County,Texas,19373,4309,1239,3042,28
Delta County,Texas,5242,2018,454,1524,40
Denton County,Texas,707892,242781,80978,157579,4224
DeWitt County,Texas,20358,6638,1467,5122,49
Dickens County,Texas,2322,1019,216,793,10
Dimmit County,Texas,10471,2917,2141,762,14
Donley County,Texas,3645,1535,226,1287,22
Duval County,Texas,11582,4344,3331,980,33
Eastland County,Texas,18459,6495,970,5444,81
Ector County,Texas,144495,32513,8118,24010,385
Edwards County,Texas,1990,884,232,642,10
Ellis County,Texas,153739,54151,13881,39574,696
El Paso County,Texas,832310,172412,112952,57150,2310
Erath County,Texas,39405,12473,1965,10329,179
Falls County,Texas,17570,5434,2033,3356,45
Fannin County,Texas,33601,10804,2486,8161,157
Fayette County,Texas,24661,10551,2315,8106,130
Fisher County,Texas,3838,1629,512,1094,23
Floyd County,Texas,6348,2085,551,1523,11
Foard County,Texas,1310,495,140,348,7
Fort Bend County,Texas,624824,219489,101144,116126,2219
Franklin County,Texas,10637,4257,751,3446,60
Freestone County,Texas,19484,7570,1850,5646,74
Frio County,Texas,17931,3968,2376,1559,33
Gaines County,Texas,18307,4066,535,3484,47
Galveston County,Texas,301049,110078,39511,69059,1508
Garza County,Texas,6418,1560,279,1263,18
Gillespie County,Texas,25175,12550,2055,10306,189
Glasscock County,Texas,1280,578,44,526,8
Goliad County,Texas,7331,3458,1127,2294,37
Gonzales County,Texas,19930,6057,1777,4216,64
Gray County,Texas,22920,7389,886,6443,60
Grayson County,Texas,121854,42264,10670,30936,658
Gregg County,Texas,123089,41507,12398,28742,367
Grimes County,Texas,26679,8601,2339,6141,121
Guadalupe County,Texas,139641,49514,15744,33117,653
Hale County,Texas,36258,8854,2243,6490,121
Hall County,Texas,3268,1109,265,832,12
Hamilton County,Texas,8249,3552,591,2918,43
Hansford County,Texas,5534,1962,159,1788,15
Hardeman County,Texas,4097,1495,302,1176,17
Hardin County,Texas,55122,21297,3359,17746,192
Harris County,Texas,4263094,1188585,587044,586073,15468
Harrison County,Texas,66256,26170,8456,17512,202
Hartley County,Texas,6090,1913,184,1708,21
Haskell County,Texas,5885,2013,553,1424,36
Hays County,Texas,168519,59011,25537,31661,1813
Hemphill County,Texas,4093,1509,192,1298,19
Henderson County,Texas,78992,27627,6106,21231,290
Hidalgo County,Texas,808334,139159,97969,39865,1325
Hill County,Texas,35157,12045,2752,9132,161
Hockley County,Texas,23074,7134,1486,5546,102
Hood County,Texas,52129,22535,3843,18409,283
Hopkins County,Texas,35312,12753,2777,9836,140
Houston County,Texas,23213,8214,2265,5880,69
Howard County,Texas,35495,8695,2110,6453,132
Hudspeth County,Texas,3357,863,379,471,13
Hunt County,Texas,86979,28049,6671,21011,367
Hutchinson County,Texas,22022,7928,1045,6804,79
Irion County,Texas,1573,788,112,668,8
Jack County,Texas,8992,2908,303,2580,25
Jackson County,Texas,14271,5025,1070,3906,49
Jasper County,Texas,35854,13517,3423,9957,137
Jeff Davis County,Texas,2296,1192,440,719,33
Jefferson County,Texas,251605,88627,44668,43242,717
Jim Hogg County,Texas,5277,1667,1301,356,10
Jim Wells County,Texas,41651,11166,6492,4598,76
Johnson County,Texas,153415,48838,10496,37661,681
Jones County,Texas,19870,5567,1226,4262,79
Karnes County,Texas,14859,4185,1325,2825,35
Kaufman County,Texas,106553,34670,9472,24846,352
Kendall County,Texas,35551,17783,3043,14508,232
Kenedy County,Texas,447,167,82,84,1
Kent County,Texas,825,405,66,335,4
Kerr County,Texas,49719,21879,4338,17274,267
Kimble County,Texas,4525,1892,217,1667,8
King County,Texas,270,145,5,139,1
Kinney County,Texas,3639,1425,522,880,23
Kleberg County,Texas,32097,8907,4754,4058,95
Knox County,Texas,3730,1510,332,1160,18
Lamar County,Texas,49656,17197,4181,12826,190
Lamb County,Texas,13863,4091,998,3058,35
Lampasas County,Texas,20054,7204,1479,5621,104
La Salle County,Texas,7157,1646,965,669,12
Lavaca County,Texas,19528,8294,1428,6796,70
Lee County,Texas,16505,6221,1632,4507,82
Leon County,Texas,16741,6945,1062,5814,69
Liberty County,Texas,76370,22746,5202,17323,221
Limestone County,Texas,23686,7563,2208,5288,67
Lipscomb County,Texas,3447,1168,119,1044,5
Live Oak County,Texas,11655,4113,919,3154,40
Llano County,Texas,19266,9558,1822,7610,126
Loving County,Texas,86,64,9,54,1
Lubbock County,Texas,285961,91184,26271,63469,1444
Lynn County,Texas,5796,1959,506,1439,14
McCulloch County,Texas,8241,2993,537,2419,37
McLennan County,Texas,239368,74541,25694,47903,944
McMullen County,Texas,730,503,67,431,5
Madison County,Texas,13746,4028,967,3028,33
Marion County,Texas,10374,4282,1495,2733,54
Martin County,Texas,4980,1624,248,1368,8
Mason County,Texas,4056,1968,380,1565,23
Matagorda County,Texas,36544,12133,3980,8040,113
Maverick County,Texas,55765,10563,8303,2171,89
Medina County,Texas,46796,16049,4784,11079,186
Menard County,Texas,2204,849,171,665,13
Midland County,Texas,147332,44597,8286,35689,622
Milam County,Texas,24114,8230,2636,5481,113
Mills County,Texas,4832,2201,279,1882,40
Mitchell County,Texas,9329,2316,538,1756,22
Montague County,Texas,19477,7751,1116,6549,86
Montgomery County,Texas,484565,173113,32920,137969,2224
Moore County,Texas,22430,4985,964,3968,53
Morris County,Texas,12703,5139,1858,3232,49
Motley County,Texas,1197,600,55,538,7
Nacogdoches County,Texas,65866,20653,6465,13925,263
Navarro County,Texas,48163,15364,4350,10847,167
Newton County,Texas,14434,5869,1677,4112,80
Nolan County,Texas,14932,4575,1216,3282,77
Nueces County,Texas,347939,96104,45772,48966,1366
Ochiltree County,Texas,10612,2993,253,2719,21
Oldham County,Texas,2046,869,71,790,8
Orange County,Texas,82887,30518,6800,23366,352
Palo Pinto County,Texas,27867,9337,1811,7393,133
Panola County,Texas,24001,10230,2211,7950,69
Parker County,Texas,119482,47694,7853,39243,598
Parmer County,Texas,10184,2554,529,2011,14
Pecos County,Texas,15568,4150,1591,2512,47
Polk County,Texas,45510,19134,4859,14071,204
Potter County,Texas,122739,26450,7126,18918,406
Presidio County,Texas,7619,1817,1282,504,31
Rains County,Texas,10939,4087,761,3279,47
Randall County,Texas,124975,49696,7574,41447,675
Reagan County,Texas,3477,843,158,676,9
Real County,Texas,3352,1535,277,1236,22
Red River County,Texas,12723,5074,1482,3549,43
Reeves County,Texas,14265,2877,1655,1188,34
Refugio County,Texas,7256,2677,998,1663,16
Roberts County,Texas,942,508,33,468,7
Robertson County,Texas,16455,7287,2798,4419,70
Rockwall County,Texas,82710,35678,8120,27113,445
Runnels County,Texas,10335,3668,519,3104,45
Rusk County,Texas,53793,18546,4451,13924,171
Sabine County,Texas,10524,4578,807,3727,44
San Augustine County,Texas,8789,3690,1193,2469,28
San Jacinto County,Texas,26942,9616,2410,7107,99
San Patricio County,Texas,65260,20078,7856,12005,217
San Saba County,Texas,5990,2259,323,1905,31
Schleicher County,Texas,3259,1017,221,787,9
Scurry County,Texas,17125,5027,838,4124,65
Shackelford County,Texas,3361,1363,131,1218,14
Shelby County,Texas,26062,9284,2322,6879,83
Sherman County,Texas,3039,1038,121,908,9
Smith County,Texas,214811,79601,21456,57331,814
Somervell County,Texas,8554,3538,613,2871,54
Starr County,Texas,61970,11883,10260,1547,76
Stephens County,Texas,9614,3412,475,2892,45
Sterling County,Texas,1191,494,31,459,4
Stonewall County,Texas,1452,675,160,507,8
Sutton County,Texas,3916,1489,369,1110,10
Swisher County,Texas,7845,2270,579,1655,36
Tarrant County,Texas,1882205,610890,253071,348920,8899
Taylor County,Texas,134084,43263,9750,32904,609
Terrell County,Texas,921,555,184,358,13
Terry County,Texas,12632,3709,1059,2602,48
Throckmorton County,Texas,1610,813,109,700,4
Titus County,Texas,32612,8854,2648,6084,122
Tom Green County,Texas,113307,36720,9294,26878,548
Travis County,Texas,1096886,387057,232788,140152,14117
Trinity County,Texas,14372,6235,1614,4537,84
Tyler County,Texas,21504,7654,1668,5910,76
Upshur County,Texas,39918,15138,2971,12015,152
Upton County,Texas,3263,1300,333,953,14
Uvalde County,Texas,26746,8435,3825,4529,81
Val Verde County,Texas,48976,12081,6285,5635,161
Van Zandt County,Texas,52207,19100,3084,15794,222
Victoria County,Texas,89116,28853,8802,19692,359
Walker County,Texas,68609,18685,6252,12140,293
Waller County,Texas,44335,15902,6514,9244,144
Ward County,Texas,10823,3245,841,2366,38
Washington County,Texas,33930,14397,3381,10857,159
Webb County,Texas,260595,49110,37597,11078,435
Wharton County,Texas,41136,14087,4235,9750,102
Wheeler County,Texas,5589,2128,232,1878,18
Wichita County,Texas,131701,41018,10525,29812,681
Wilbarger County,Texas,13289,3980,971,2956,53
Willacy County,Texas,22208,5064,3600,1416,48
Williamson County,Texas,455750,163271,61875,97006,4390
Wilson County,Texas,44353,17205,4821,12218,166
Winkler County,Texas,7371,1725,398,1311,16
Wise County,Texas,60424,20745,3221,17207,317
Wood County,Texas,42383,17581,3056,14351,174
Yoakum County,Texas,8055,2128,409,1698,21
Young County,Texas,18278,7316,992,6225,99
Zapata County,Texas,14276,3543,2527,997,19
Zavala County,Texas,12014,3653,3042,574,37
Beaver County,Utah,6500,2560,346,2174,40
Box Elder County,Utah,50201,19408,1984,17101,323
Cache County,Utah,115895,42293,6244,35039,1010
Carbon County,Utah,21222,7567,2275,5090,202
Daggett County,Utah,1095,520,94,406,20
Davis County,Utah,315926,121069,21889,96861,2319
Duchesne County,Utah,19000,6379,581,5698,100
Emery County,Utah,10939,4449,569,3777,103
Garfield County,Utah,5063,2182,308,1832,42
Grand County,Utah,9358,3950,1727,1996,227
Iron County,Utah,46646,16701,2148,14200,353
Juab County,Utah,10295,3972,451,3448,73
Kane County,Utah,7173,3371,744,2522,105
Millard County,Utah,12468,5026,431,4478,117
Morgan County,Utah,9807,4597,403,4114,80
Piute County,Utah,1497,782,74,697,11
Rich County,Utah,2257,1007,83,915,9
Salt Lake County,Utah,1063956,381799,146147,223811,11841
