County,State,Population,Total Votes,Democrats,Republican,Other
Jefferson County,Oregon,23036,9459,2980,5483,996
Josephine County,Oregon,85504,44560,13453,26923,4184
Klamath County,Oregon,66198,30507,7210,20435,2862
Lake County,Oregon,7830,3930,639,3022,269
Lane County,Oregon,368874,191950,102753,67141,22056
Lincoln County,Oregon,47793,25256,12501,10039,2716
Linn County,Oregon,122769,58719,17995,33488,7236
Malheur County,Oregon,30340,10435,2246,7194,995
Marion County,Oregon,335382,136840,57788,63377,15675
Morrow County,Oregon,11222,4167,1017,2721,429
Multnomah County,Oregon,803212,399103,292561,67954,38588
Polk County,Oregon,81436,40295,16420,18940,4935
Sherman County,Oregon,1708,1017,202,732,83
Tillamook County,Oregon,26116,13803,5768,6538,1497
Umatilla County,Oregon,76686,27597,7673,17059,2865
Union County,Oregon,26061,12968,3249,8431,1288
Wallowa County,Oregon,6915,4366,1116,2848,402
Wasco County,Oregon,25782,11964,4781,5833,1350
Washington County,Oregon,584910,269232,153251,83197,32784
Wheeler County,Oregon,1319,818,155,591,72
Yamhill County,Oregon,104070,48753,19301,23250,6202
Adams County,Pennsylvania,101911,47489,14219,31423,1847
Allegheny County,Pennsylvania,1226426,650114,367617,259480,23017
Armstrong County,Pennsylvania,66397,31618,7178,23484,956
Beaver County,Pennsylvania,166758,83571,32531,48167,2873
Bedford County,Pennsylvania,48601,23637,3645,19552,440
Berks County,Pennsylvania,415784,183065,78437,96626,8002
Blair County,Pennsylvania,123708,54909,13958,39135,1816
Bradford County,Pennsylvania,61092,25708,6369,18141,1198
Bucks County,Pennsylvania,625861,344297,167060,164361,12876
Butler County,Pennsylvania,186240,97071,28584,64428,4059
Cambria County,Pennsylvania,134414,63072,18867,42258,1947
Cameron County,Pennsylvania,4710,2186,531,1589,66
Carbon County,Pennsylvania,63499,28776,8936,18743,1097
Centre County,Pennsylvania,162034,76148,37088,35274,3786
Chester County,Pennsylvania,516767,268800,141682,116114,11004
Clarion County,Pennsylvania,38590,17535,4273,12576,686
Clearfield County,Pennsylvania,80196,34271,8200,24932,1139
Clinton County,Pennsylvania,39017,15394,4744,10022,628
Columbia County,Pennsylvania,66133,28228,8934,18004,1290
Crawford County,Pennsylvania,86306,37492,10971,24987,1534
Cumberland County,Pennsylvania,247369,121617,47085,69076,5456
Dauphin County,Pennsylvania,274196,130872,64706,60863,5303
Delaware County,Pennsylvania,563708,297634,177402,110667,9565
Elk County,Pennsylvania,30512,14426,3853,10025,548
Erie County,Pennsylvania,276170,123679,58112,60069,5498
Fayette County,Pennsylvania,132350,53767,17946,34590,1231
Forest County,Pennsylvania,7334,2401,626,1683,92
Franklin County,Pennsylvania,153705,69731,17465,49768,2498
Fulton County,Pennsylvania,14497,6771,912,5694,165
Greene County,Pennsylvania,37209,15764,4482,10849,433
Huntingdon County,Pennsylvania,45380,19706,4539,14494,673
Indiana County,Pennsylvania,85155,37770,11528,24888,1354
Jefferson County,Pennsylvania,44031,19478,3650,15192,636
Juniata County,Pennsylvania,24559,10454,1821,8273,360
Lackawanna County,Pennsylvania,211004,103456,51983,48384,3089
Lancaster County,Pennsylvania,538160,241112,91093,137914,12105
Lawrence County,Pennsylvania,87325,40753,14009,25428,1316
Lebanon County,Pennsylvania,138480,61845,18953,40525,2367
Lehigh County,Pennsylvania,362298,160993,81324,73690,5979
Luzerne County,Pennsylvania,317172,134983,52451,78688,3844
Lycoming County,Pennsylvania,114876,50565,13020,35627,1918
McKean County,Pennsylvania,41670,16296,4025,11635,636
Mercer County,Pennsylvania,112598,52309,18733,31544,2032
Mifflin County,Pennsylvania,46316,18601,3877,14094,630
Monroe County,Pennsylvania,166220,69752,33918,33386,2448
Montgomery County,Pennsylvania,819791,434687,256082,162731,15874
Montour County,Pennsylvania,18257,8556,2857,5288,411
Northampton County,Pennsylvania,301307,143519,66272,71736,5511
Northumberland County,Pennsylvania,92283,36622,9788,25427,1407
Perry County,Pennsylvania,45945,21158,4632,15616,910
Philadelphia County,Pennsylvania,1576051,707631,584025,108748,14858
Pike County,Pennsylvania,54955,26101,9256,16056,789
Potter County,Pennsylvania,16954,7784,1302,6251,231
Schuylkill County,Pennsylvania,143497,62869,16770,44001,2098
Snyder County,Pennsylvania,40423,16363,4002,11725,636
Somerset County,Pennsylvania,74860,35773,7376,27379,1018
Sullivan County,Pennsylvania,6126,3136,750,2291,95
Susquehanna County,Pennsylvania,41252,18863,5123,12891,849
Tioga County,Pennsylvania,41250,18325,3901,13614,810
Union County,Pennsylvania,45454,17468,6180,10622,666
Venango County,Pennsylvania,52477,23348,6309,16021,1018
Warren County,Pennsylvania,40026,18434,5145,12477,812
Washington County,Pennsylvania,207386,101450,36322,61386,3742
Wayne County,Pennsylvania,51339,24018,7008,16244,766
Westmoreland County,Pennsylvania,354665,182051,59669,116522,5860
Wyoming County,Pennsylvania,27546,13144,3811,8837,496
York County,Pennsylvania,443693,205986,68524,128528,8934
Bristol County,Rhode Island,48844,25475,14609,8965,1901
Kent County,Rhode Island,163711,82053,37788,38336,5929
Newport County,Rhode Island,83164,41045,22851,15077,3117
Providence County,Rhode Island,634922,248474,142899,90882,14693
Washington County,Rhode Island,126129,66369,33741,27230,5398
Abbeville County,South Carolina,24657,10775,3741,6763,271
Aiken County,South Carolina,167172,74851,25455,46025,3371
Allendale County,South Carolina,9067,3592,2735,789,68
Anderson County,South Carolina,195582,80483,21097,56232,3154
Bamberg County,South Carolina,14478,6214,3898,2204,112
Barnwell County,South Carolina,21606,9485,4400,4889,196
Beaufort County,South Carolina,183184,78524,32138,42922,3464
Berkeley County,South Carolina,208525,79517,30705,44587,4225
Calhoun County,South Carolina,14744,7549,3573,3787,189
Charleston County,South Carolina,396880,176345,89299,75443,11603
Cherokee County,South Carolina,56683,21759,6092,15167,500
Chester County,South Carolina,32297,14192,6579,7265,348
Chesterfield County,South Carolina,46120,16581,6858,9312,411
Clarendon County,South Carolina,34259,15395,7732,7386,277
Colleton County,South Carolina,37579,17251,7627,9091,533
Darlington County,South Carolina,67259,29674,13888,14989,797
Dillon County,South Carolina,30719,11698,5834,5637,227
Dorchester County,South Carolina,156173,62567,24055,34987,3525
Edgefield County,South Carolina,26626,11644,4491,6842,311
Fairfield County,South Carolina,22633,11267,6945,4027,295
Florence County,South Carolina,138595,57931,26710,29573,1648
Georgetown County,South Carolina,61565,31657,13310,17389,958
Greenville County,South Carolina,499122,215165,74483,127832,12850
Greenwood County,South Carolina,70188,28763,10711,16961,1091
Hampton County,South Carolina,19789,8806,5170,3488,148
Horry County,South Carolina,321033,132920,39410,89288,4222
Jasper County,South Carolina,28085,11427,5956,5187,284
Kershaw County,South Carolina,64333,28995,10330,17542,1123
Lancaster County,South Carolina,89823,38938,13812,23719,1407
Laurens County,South Carolina,66603,26566,8889,16816,861
Lee County,South Carolina,17506,8156,5199,2803,154
Lexington County,South Carolina,286277,122093,35230,80026,6837
McCormick County,South Carolina,9572,5216,2479,2652,85
Marion County,South Carolina,31760,14276,8569,5444,263
Marlboro County,South Carolina,26979,10389,5954,4267,168
Newberry County,South Carolina,37934,16807,6217,10017,573
Oconee County,South Carolina,76535,33635,7998,24178,1459
Orangeburg County,South Carolina,88419,38910,26318,11931,661
Pickens County,South Carolina,123020,49049,10354,36236,2459
Richland County,South Carolina,409014,168722,108000,52469,8253
Saluda County,South Carolina,20187,8564,2813,5526,225
Spartanburg County,South Carolina,300867,121090,39997,76277,4816
Sumter County,South Carolina,107075,44086,24047,18745,1294
Union County,South Carolina,27666,12092,4729,7061,302
Williamsburg County,South Carolina,31912,15054,9953,4864,237
York County,South Carolina,257866,114357,41593,66754,6010
Aurora County,South Dakota,2764,1407,340,974,93
Beadle County,South Dakota,18188,6772,1912,4455,405
Bennett County,South Dakota,3441,1149,412,666,71
Bon Homme County,South Dakota,6940,2974,704,2105,165
Brookings County,South Dakota,34301,12680,4879,6748,1053
Brown County,South Dakota,38900,16114,5452,9613,1049
Brule County,South Dakota,5216,2288,571,1565,152
Buffalo County,South Dakota,2030,490,296,171,23
Butte County,South Dakota,10124,4351,696,3357,298
Campbell County,South Dakota,1386,831,105,704,22
Charles Mix County,South Dakota,9358,3433,935,2382,116
Clark County,South Dakota,3637,1657,398,1139,120
Clay County,South Dakota,13933,5069,2608,2109,352
Codington County,South Dakota,28062,11669,3174,7764,731
Corson County,South Dakota,4118,1175,535,588,52
Custer County,South Dakota,8606,4721,1121,3293,307
Davison County,South Dakota,20011,7952,2355,5157,440
Day County,South Dakota,5509,2747,974,1627,146
Deuel County,South Dakota,4253,2080,570,1366,144
Dewey County,South Dakota,5785,1708,888,723,97
Douglas County,South Dakota,2919,1605,214,1338,53
Edmunds County,South Dakota,3939,1918,380,1433,105
Fall River County,South Dakota,6785,3563,821,2511,231
Faulk County,South Dakota,2317,1118,204,858,56
Grant County,South Dakota,7212,3564,971,2382,211
Gregory County,South Dakota,4158,2091,391,1600,100
Haakon County,South Dakota,1885,1044,77,936,31
Hamlin County,South Dakota,5917,2762,555,2051,156
Hand County,South Dakota,3275,1818,334,1391,93
Hanson County,South Dakota,3383,2006,424,1497,85
Harding County,South Dakota,1267,770,38,695,37
Hughes County,South Dakota,17604,8175,2450,5174,551
Hutchinson County,South Dakota,7327,3365,692,2517,156
Hyde County,South Dakota,1333,690,125,543,22
Jackson County,South Dakota,3280,1095,323,722,50
Jerauld County,South Dakota,2008,967,264,648,55
Jones County,South Dakota,931,558,69,450,39
Kingsbury County,South Dakota,4973,2551,703,1680,168
Lake County,South Dakota,12605,6786,2314,4038,434
Lawrence County,South Dakota,25317,11842,3356,7411,1075
Lincoln County,South Dakota,54567,25231,8076,15499,1656
Lyman County,South Dakota,3900,1421,369,977,75
McCook County,South Dakota,5508,2587,623,1794,170
McPherson County,South Dakota,2418,1137,192,892,53
Marshall County,South Dakota,4833,1947,754,1056,137
Meade County,South Dakota,27339,11621,2223,8441,957
Mellette County,South Dakota,2076,683,238,402,43
Miner County,South Dakota,2229,1064,281,706,77
Minnehaha County,South Dakota,186268,78263,30610,42043,5610
Moody County,South Dakota,6508,2933,1043,1731,159
Pennington County,South Dakota,109111,47743,14074,29804,3865
Perkins County,South Dakota,2964,1606,188,1333,85
Potter County,South Dakota,2256,1337,215,1071,51
Roberts County,South Dakota,10192,3889,1540,2144,205
Sanborn County,South Dakota,2374,1123,241,819,63
Oglala Lakota County,South Dakota,14425,2905,2510,241,154
Spink County,South Dakota,6493,2951,919,1854,178
Stanley County,South Dakota,3012,1567,329,1148,90
Sully County,South Dakota,1410,861,137,679,45
Todd County,South Dakota,10233,2125,1505,487,133
Tripp County,South Dakota,5495,2630,462,2069,99
Turner County,South Dakota,8259,4150,961,2937,252
Union County,South Dakota,15137,7897,2227,5290,380
Walworth County,South Dakota,5472,2477,457,1896,124
Yankton County,South Dakota,22649,9623,3301,5659,663
Ziebach County,South Dakota,2871,767,353,368,46
Anderson County,Tennessee,75528,29881,9013,19212,1656
Bedford County,Tennessee,47442,15355,3395,11486,474
Benton County,Tennessee,16082,6328,1474,4716,138
Bledsoe County,Tennessee,14738,4664,897,3622,145
Blount County,Tennessee,128264,52208,12100,37443,2665
Bradley County,Tennessee,104390,38666,7070,29768,1828
Campbell County,Tennessee,39784,12532,2248,9870,414
Cannon County,Tennessee,13876,5314,1127,4007,180
Carroll County,Tennessee,27901,10384,2327,7756,301
Carter County,Tennessee,56473,21084,3453,16898,733
Cheatham County,Tennessee,39775,15924,3878,11297,749
Chester County,Tennessee,17130,6507,1243,5081,183
Claiborne County,Tennessee,31634,10740,1832,8602,306
Clay County,Tennessee,7654,2920,707,2141,72
Cocke County,Tennessee,35234,12126,1981,9791,354
Coffee County,Tennessee,54537,19971,4743,14417,811
Crockett County,Tennessee,14448,5397,1303,3982,112
Cumberland County,Tennessee,58580,26360,5202,20413,745
Davidson County,Tennessee,685829,249068,148864,84550,15654
Decatur County,Tennessee,11735,4592,894,3588,110
DeKalb County,Tennessee,19444,6955,1569,5171,215
Dickson County,Tennessee,51900,18699,4722,13233,744
Dyer County,Tennessee,37542,13336,2816,10180,340
Fayette County,Tennessee,39703,19394,5874,13055,465
Fentress County,Tennessee,18040,7333,1100,6038,195
Franklin County,Tennessee,41518,16404,4374,11532,498
Gibson County,Tennessee,49250,19547,5258,13786,503
Giles County,Tennessee,29165,11137,2917,7970,250
Grainger County,Tennessee,23095,8008,1154,6626,228
Greene County,Tennessee,68529,23583,4216,18562,805
Grundy County,Tennessee,13276,4763,999,3636,128
Hamblen County,Tennessee,63681,20692,4075,15857,760
Hamilton County,Tennessee,357778,142408,55316,78733,8359
Hancock County,Tennessee,6583,2231,322,1843,66
Hardeman County,Tennessee,25584,9273,4185,4919,169
Hardin County,Tennessee,25740,9949,1622,8012,315
Hawkins County,Tennessee,56565,20774,3507,16648,619
Haywood County,Tennessee,17822,6834,3711,3013,110
Henderson County,Tennessee,27855,10217,1800,8138,279
Henry County,Tennessee,32232,12945,3063,9508,374
Hickman County,Tennessee,24666,7813,1824,5695,294
Houston County,Tennessee,8101,3168,866,2182,120
Humphreys County,Tennessee,18383,7153,1967,4930,256
Jackson County,Tennessee,11611,4466,1129,3236,101
Jefferson County,Tennessee,53148,19072,3494,14776,802
Johnson County,Tennessee,17759,6579,988,5410,181
Knox County,Tennessee,456089,180697,62878,105767,12052
Lake County,Tennessee,7531,1970,577,1357,36
Lauderdale County,Tennessee,25320,8087,3056,4884,147
Lawrence County,Tennessee,43056,15666,2821,12420,425
Lewis County,Tennessee,11891,4622,890,3585,147
Lincoln County,Tennessee,33564,13348,2554,10398,396
Loudon County,Tennessee,51373,23391,4919,17610,862
McMinn County,Tennessee,52700,18755,3510,14691,554
McNairy County,Tennessee,25832,10038,1848,7841,349
Macon County,Tennessee,23340,7504,1072,6263,169
Madison County,Tennessee,97478,38120,15448,21335,1337
Marion County,Tennessee,28383,10862,2832,7696,334
Marshall County,Tennessee,32035,11455,2852,8184,419
Maury County,Tennessee,89556,35369,10038,23799,1532
Meigs County,Tennessee,11953,4320,856,3342,122
Monroe County,Tennessee,45848,17093,3186,13374,533
Montgomery County,Tennessee,194424,57620,21699,32341,3580
Moore County,Tennessee,6293,2926,496,2325,105
Morgan County,Tennessee,21741,6705,1054,5441,210
Obion County,Tennessee,30547,12249,2426,9526,297
Overton County,Tennessee,21964,8229,1945,6059,225
Perry County,Tennessee,7880,2855,597,2167,91
Pickett County,Tennessee,5091,2615,536,2021,58
Polk County,Tennessee,16794,6520,1252,5097,171
Putnam County,Tennessee,75985,27212,6851,19002,1359
Rhea County,Tennessee,32474,11062,1942,8660,460
Roane County,Tennessee,52944,21669,4837,15880,952
Robertson County,Tennessee,69393,27113,6637,19410,1066
Rutherford County,Tennessee,307415,107436,36706,64515,6215
Scott County,Tennessee,21890,7123,934,6044,145
Sequatchie County,Tennessee,14754,5694,1053,4441,200
Sevier County,Tennessee,96470,36312,6297,28629,1386
Shelby County,Tennessee,936021,337383,208992,116344,12047
Smith County,Tennessee,19526,7436,1689,5494,253
Stewart County,Tennessee,13190,5299,1222,3864,213
Sullivan County,Tennessee,156182,62278,12578,46979,2721
Sumner County,Tennessee,179332,71505,18161,50129,3215
Tipton County,Tennessee,61223,23481,5785,16910,786
Trousdale County,Tennessee,9955,3160,946,2103,111
Unicoi County,Tennessee,17737,7195,1262,5671,262
Union County,Tennessee,19219,6247,1012,5053,182
Van Buren County,Tennessee,5721,2419,539,1820,60
Warren County,Tennessee,40428,13612,3535,9540,537
Washington County,Tennessee,127247,49750,13024,34252,2474
Wayne County,Tennessee,16747,5857,717,5036,104
Weakley County,Tennessee,33610,12184,2772,9008,404
White County,Tennessee,26463,9825,1845,7671,309
Williamson County,Tennessee,218903,106271,31013,68212,7046
Wilson County,Tennessee,132494,56734,14385,39406,2943
Anderson County,Texas,57526,16977,3369,13201,407
Andrews County,Texas,17791,4943,836,3927,180
Angelina County,Texas,87682,29911,7538,21668,705
Aransas County,Texas,25162,10512,2465,7740,307
Archer County,Texas,8781,4283,394,3786,103
Armstrong County,Texas,1843,1021,70,924,27
Atascosa County,Texas,48720,13673,4651,8618,404
Austin County,Texas,29629,12274,2320,9637,317
Bailey County,Texas,7196,1793,397,1344,52
Bandera County,Texas,21701,10218,1726,8163,329
Bastrop County,Texas,82591,28454,10569,16328,1557
Baylor County,Texas,3638,1499,191,1267,41
Bee County,Texas,32812,8485,3444,4744,297
Bell County,Texas,341094,94994,37801,51998,5195
Bexar County,Texas,1927651,589645,319550,240333,29762
Blanco County,Texas,11301,5685,1244,4212,229
Borden County,Texas,657,365,31,330,4
Bosque County,Texas,18009,7838,1278,6339,221
Bowie County,Texas,93424,34602,8838,24924,840
Brazoria County,Texas,353155,121181,43200,72791,5190
Brazos County,Texas,219739,67211,23121,38738,5352
Brewster County,Texas,9211,4252,1873,2077,302
Briscoe County,Texas,1483,736,91,625,20
Brooks County,Texas,7190,2596,1937,613,46
Brown County,Texas,38039,14026,1621,12017,388
Burleson County,Texas,17848,6960,1491,5316,153
Burnet County,Texas,45817,19204,3797,14638,769
Caldwell County,Texas,41147,12092,4795,6691,606
Calhoun County,Texas,21948,6965,2118,4638,209
Callahan County,Texas,13789,5579,569,4865,145
Cameron County,Texas,421350,92079,59402,29472,3205
Camp County,Texas,12771,4542,1260,3201,81
Carson County,Texas,6096,2964,249,2620,95
Cass County,Texas,30058,12344,2391,9726,227
Castro County,Texas,7765,1997,526,1414,57
Chambers County,Texas,40163,16786,2948,13339,499
Cherokee County,Texas,51879,16790,3469,12919,402
Childress County,Texas,7204,2084,253,1802,29
Clay County,Texas,10251,5018,536,4377,105
Cochran County,Texas,2921,901,190,679,32
Coke County,Texas,3259,1423,140,1265,18
Coleman County,Texas,8412,3643,388,3177,78
Collin County,Texas,943742,361419,140624,201014,19781
Collingsworth County,Texas,3007,1156,145,983,28
Colorado County,Texas,21081,8513,1987,6325,201
Comal County,Texas,134343,62178,14238,45136,2804
Comanche County,Texas,13543,5237,789,4333,115
Concho County,Texas,4140,1068,148,885,35
Cooke County,Texas,39343,15955,2352,13181,422
Coryell County,Texas,74803,18253,5064,12225,964
Cottle County,Texas,1402,612,92,506,14
Crane County,Texas,4779,1384,299,1049,36
Crockett County,Texas,3642,1395,372,980,43
Crosby County,Texas,5911,1728,468,1181,79
Culberson County,Texas,2220,767,454,280,33
Dallam County,Texas,7357,1544,222,1261,61
Dallas County,Texas,2591488,758973,461080,262945,34948
Dawson County,Texas,12999,3563,835,2636,92
Deaf Smith County,Texas,18846,4216,1185,2911,120
Delta County,Texas,5147,2281,400,1836,45
Denton County,Texas,808212,298645,110890,170603,17152
DeWitt County,Texas,20623,6844,1163,5519,162
Dickens County,Texas,2193,909,128,755,26
Dimmit County,Texas,10679,3225,2173,974,78
Donley County,Texas,3387,1465,191,1225,49
Duval County,Texas,11431,4168,2783,1316,69
Eastland County,Texas,18240,6963,776,6011,176
Ector County,Texas,157858,36530,10249,25020,1261
Edwards County,Texas,1908,1073,303,746,24
Ellis County,Texas,168332,63673,16253,44941,2479
El Paso County,Texas,834949,214008,147843,55512,10653
Erath County,Texas,41372,13893,2160,11210,523
Falls County,Texas,17276,5248,1684,3441,123
Fannin County,Texas,33933,12044,2132,9548,364
Fayette County,Texas,25018,11174,2144,8743,287
Fisher County,Texas,3877,1729,403,1265,61
Floyd County,Texas,5847,1959,435,1474,50
Foard County,Texas,1200,513,113,383,17
Fort Bend County,Texas,744160,262066,134686,117291,10089
Franklin County,Texas,10677,4380,665,3585,130
Freestone County,Texas,19669,7684,1471,6026,187
Frio County,Texas,19584,4400,2444,1856,100
Gaines County,Texas,20446,4620,597,3907,116
Galveston County,Texas,328820,122903,43658,73757,5488
Garza County,Texas,6212,1484,230,1225,29
Gillespie County,Texas,26206,13214,2288,10446,480
Glasscock County,Texas,1365,604,34,553,17
Goliad County,Texas,7512,3708,973,2620,115
Gonzales County,Texas,20787,6334,1571,4587,176
Gray County,Texas,22741,7405,701,6500,204
Grayson County,Texas,128291,47416,10301,35325,1790
Gregg County,Texas,123367,41749,11677,28764,1308
Grimes County,Texas,27494,9533,2194,7065,274
Guadalupe County,Texas,154492,57822,18391,36632,2799
Hale County,Texas,34107,8858,2101,6366,391
Hall County,Texas,3113,1091,164,893,34
Hamilton County,Texas,8237,3620,479,3060,81
Hansford County,Texas,5592,1947,171,1730,46
Hardeman County,Texas,3982,1513,249,1207,57
Hardin County,Texas,56242,22780,2780,19606,394
Harris County,Texas,4623960,1312112,707914,545955,58243
Harrison County,Texas,66611,26548,7151,18749,648
Hartley County,Texas,5740,1952,173,1730,49
Haskell County,Texas,5751,1770,314,1403,53
Hays County,Texas,204546,72164,33224,33826,5114
Hemphill County,Texas,4101,1695,181,1462,52
Henderson County,Texas,80062,30045,5669,23650,726
Hidalgo County,Texas,848960,173437,118809,48642,5986
Hill County,Texas,35102,12970,2547,10108,315
Hockley County,Texas,23043,7311,1260,5809,242
Hood County,Texas,56569,26262,4008,21382,872
Hopkins County,Texas,36184,13538,2510,10707,321
Houston County,Texas,22897,8353,1978,6205,170
Howard County,Texas,36214,8723,1770,6637,316
Hudspeth County,Texas,4254,871,324,503,44
Hunt County,Texas,91895,31554,6396,23910,1248
Hutchinson County,Texas,21528,8155,854,7042,259
Irion County,Texas,1562,766,90,660,16
Jack County,Texas,8789,3350,314,2973,63
Jackson County,Texas,14873,5302,904,4266,132
Jasper County,Texas,35417,13419,2590,10609,220
Jeff Davis County,Texas,2231,1191,422,695,74
Jefferson County,Texas,255748,87618,42443,42862,2313
Jim Hogg County,Texas,5257,2119,1635,430,54
Jim Wells County,Texas,41181,12379,6694,5420,265
Johnson County,Texas,162763,57606,10988,44382,2236
Jones County,Texas,19971,5960,936,4819,205
Karnes County,Texas,15494,4198,1145,2965,88
Kaufman County,Texas,117904,41265,10278,29587,1400
Kendall County,Texas,41903,20120,3643,15700,777
Kenedy County,Texas,436,186,99,84,3
Kent County,Texas,748,434,59,360,15
Kerr County,Texas,51426,23297,4681,17727,889
Kimble County,Texas,4413,1952,206,1697,49
King County,Texas,292,159,5,149,5
Kinney County,Texas,3636,1430,458,936,36
Kleberg County,Texas,31304,9512,4716,4367,429
Knox County,Texas,3732,1367,247,1078,42
Lamar County,Texas,49528,18611,3583,14561,467
Lamb County,Texas,13195,3995,771,3111,113
Lampasas County,Texas,20524,8205,1483,6385,337
La Salle County,Texas,7596,2059,1129,872,58
Lavaca County,Texas,19891,8661,1170,7347,144
Lee County,Texas,16975,6535,1372,4997,166
Leon County,Texas,17200,7439,909,6391,139
Liberty County,Texas,81354,24267,4862,18892,513
Limestone County,Texas,23472,7739,1778,5796,165
Lipscomb County,Texas,3494,1332,135,1159,38
Live Oak County,Texas,12023,4302,742,3464,96
Llano County,Texas,20592,10447,1825,8299,323
Loving County,Texas,117,65,4,58,3
Lubbock County,Texas,302094,99013,28023,65651,5339
Lynn County,Texas,5775,2009,403,1546,60
McCulloch County,Texas,8124,3103,482,2552,69
McLennan County,Texas,247553,79075,27063,48260,3752
McMullen County,Texas,806,499,40,454,5
Madison County,Texas,14120,4289,881,3351,57
Marion County,Texas,10125,4238,1165,2983,90
Martin County,Texas,5616,1762,266,1455,41
Mason County,Texas,4161,2057,354,1656,47
Matagorda County,Texas,37088,12196,3500,8366,330
Maverick County,Texas,58041,13588,10397,2816,375
Medina County,Texas,49254,17246,4634,12085,527
Menard County,Texas,2091,864,154,682,28
Midland County,Texas,163850,49212,10025,36973,2214
Milam County,Texas,24680,8664,2051,6364,249
Mills County,Texas,4884,2245,243,1951,51
Mitchell County,Texas,8474,2196,354,1780,62
Montague County,Texas,19390,8604,885,7526,193
Montgomery County,Texas,555216,204632,45835,150314,8483
Moore County,Texas,21641,5284,1098,3977,209
Morris County,Texas,12429,4973,1425,3446,102
Motley County,Texas,1170,615,40,566,9
Nacogdoches County,Texas,65549,22622,6846,14771,1005
Navarro County,Texas,48405,16433,4002,11994,437
Newton County,Texas,14160,5534,1156,4288,90
Nolan County,Texas,15044,4857,1029,3552,276
Nueces County,Texas,361642,104405,49198,50766,4441
Ochiltree County,Texas,10257,3002,274,2628,100
Oldham County,Texas,2074,948,78,850,20
Orange County,Texas,84549,32000,5735,25513,752
Palo Pinto County,Texas,28125,10270,1708,8284,278
Panola County,Texas,23419,10416,1835,8445,136
Parker County,Texas,128967,56817,8344,46473,2000
Parmer County,Texas,9762,2466,485,1915,66
Pecos County,Texas,15881,4185,1554,2468,163
Polk County,Texas,47656,19852,4187,15176,489
Potter County,Texas,120632,28651,7657,19630,1364
Presidio County,Texas,7156,2208,1458,652,98
Rains County,Texas,11304,4701,628,3968,105
Randall County,Texas,132342,54305,8367,43462,2476
Reagan County,Texas,3726,904,167,709,28
Real County,Texas,3399,1681,262,1382,37
Red River County,Texas,12179,5161,1149,3926,86
Reeves County,Texas,15229,3184,1659,1417,108
Refugio County,Texas,7272,2948,1034,1830,84
Roberts County,Texas,910,554,20,524,10
Robertson County,Texas,16804,7035,2203,4668,164
Rockwall County,Texas,93421,39948,9655,28451,1842
Runnels County,Texas,10276,3782,453,3250,79
Rusk County,Texas,52892,18994,3935,14675,384
Sabine County,Texas,10381,4651,614,3998,39
San Augustine County,Texas,8288,3569,910,2622,37
San Jacinto County,Texas,27732,10343,2038,8059,246
San Patricio County,Texas,67311,21656,7871,13030,755
San Saba County,Texas,5922,2357,293,2025,39
Schleicher County,Texas,3057,1059,208,821,30
Scurry County,Texas,17394,5289,733,4410,146
Shackelford County,Texas,3337,1504,103,1378,23
Shelby County,Texas,25566,9086,1758,7179,149
Sherman County,Texas,3070,935,96,807,32
Smith County,Texas,225161,84768,22300,58930,3538
Somervell County,Texas,8671,3897,541,3206,150
Starr County,Texas,63894,11740,9289,2224,227
Stephens County,Texas,9377,3461,348,3034,79
Sterling County,Texas,1339,633,70,549,14
Stonewall County,Texas,1401,701,135,555,11
Sutton County,Texas,3886,1416,313,1075,28
Swisher County,Texas,7428,2204,462,1671,71
Tarrant County,Texas,2023556,668514,288392,345921,34201
Taylor County,Texas,136257,45759,10085,33250,2424
Terrell County,Texas,818,438,140,288,10
Terry County,Texas,12770,3355,753,2459,143
Throckmorton County,Texas,1537,808,84,715,9
Titus County,Texas,32463,9419,2597,6511,311
Tom Green County,Texas,117634,38479,9173,27494,1812
Travis County,Texas,1206110,468720,308260,127209,33251
Trinity County,Texas,14543,5985,1154,4737,94
Tyler County,Texas,21423,8016,1248,6624,144
Upshur County,Texas,40771,16013,2380,13209,424
Upton County,Texas,3690,1347,286,1007,54
Uvalde County,Texas,27081,8964,3867,4835,262
Val Verde County,Texas,48911,13617,6964,5890,763
Van Zandt County,Texas,54367,21890,2799,18473,618
Victoria County,Texas,92402,31123,8866,21275,982
Walker County,Texas,71845,19796,6091,12884,821
Waller County,Texas,50046,16784,5748,10531,505
Ward County,Texas,11571,3445,783,2547,115
Washington County,Texas,34740,14828,3382,10945,501
Webb County,Texas,272301,56905,42307,12947,1651
Wharton County,Texas,41609,14732,4238,10149,345
Wheeler County,Texas,5518,2306,194,2087,25
Wichita County,Texas,131295,38119,8770,27631,1718
Wilbarger County,Texas,12880,4105,809,3166,130
Willacy County,Texas,21761,5095,3422,1547,126
Williamson County,Texas,527622,203081,84468,104175,14438
Wilson County,Texas,48212,19432,4790,13998,644
Winkler County,Texas,7915,1876,420,1403,53
Wise County,Texas,64478,24776,3412,20670,694
Wood County,Texas,43753,18727,2630,15700,397
Yoakum County,Texas,8652,2303,426,1797,80
Young County,Texas,18098,7707,876,6601,230
Zapata County,Texas,14446,3142,2063,1029,50
Zavala County,Texas,12121,3396,2636,694,66
Beaver County,Utah,6478,2491,264,1838,389
Box Elder County,Utah,52975,19735,2282,12230,5223
Cache County,Utah,122201,46157,8563,21139,16455
