County,State,Population,Total Votes,Democrats,Republican,Other
Malheur County,Oregon,31540,10404,2336,7624,444
Marion County,Oregon,285411,113334,49430,57443,6461
Morrow County,Oregon,10995,3609,1197,2224,188
Multnomah County,Oregon,661654,296685,188441,83677,24567
Polk County,Oregon,62596,28449,11921,14988,1540
Sherman County,Oregon,1921,1062,326,679,57
Tillamook County,Oregon,24253,12376,5762,5775,839
Umatilla County,Oregon,70728,23060,7809,14140,1111
Union County,Oregon,24537,12076,3577,7836,663
Wallowa County,Oregon,7220,4294,836,3279,179
Wasco County,Oregon,23837,10664,4616,5356,692
Washington County,Oregon,447980,185974,90662,86091,9221
Wheeler County,Oregon,1546,841,202,584,55
Yamhill County,Oregon,85198,35539,14254,19193,2092
Adams County,Pennsylvania,91457,33433,11682,20848,903
Allegheny County,Pennsylvania,1279651,582478,329963,235361,17154
Armstrong County,Pennsylvania,72268,27423,11127,15508,788
Beaver County,Pennsylvania,181054,73593,38925,32491,2177
Bedford County,Pennsylvania,49928,19435,5474,13598,363
Berks County,Pennsylvania,374546,135163,59150,71273,4740
Blair County,Pennsylvania,128981,45140,15774,28376,990
Bradford County,Pennsylvania,62756,23330,7911,14660,759
Bucks County,Pennsylvania,599085,263422,132914,121927,8581
Butler County,Pennsylvania,174444,70824,25037,44009,1778
Cambria County,Pennsylvania,152107,60286,30308,28001,1977
Cameron County,Pennsylvania,5930,2246,779,1383,84
Carbon County,Pennsylvania,58807,21277,10668,9717,892
Centre County,Pennsylvania,135965,49538,21409,26172,1957
Chester County,Pennsylvania,435303,187562,82047,100080,5435
Clarion County,Pennsylvania,41735,15843,5605,9796,442
Clearfield County,Pennsylvania,83465,30609,11718,18019,872
Clinton County,Pennsylvania,37926,11994,5521,6064,409
Columbia County,Pennsylvania,63936,21894,8975,12095,824
Crawford County,Pennsylvania,90306,33321,13250,18858,1213
Cumberland County,Pennsylvania,213906,88062,31053,54802,2207
Dauphin County,Pennsylvania,251911,100658,44390,53631,2637
Delaware County,Pennsylvania,551536,248077,134861,105836,7380
Elk County,Pennsylvania,35033,13578,5754,7347,477
Erie County,Pennsylvania,280803,112335,59399,49027,3909
Fayette County,Pennsylvania,148214,49532,28152,20013,1367
Forest County,Pennsylvania,5021,2283,843,1371,69
Franklin County,Pennsylvania,129745,48969,14922,33042,1005
Fulton County,Pennsylvania,14296,5285,1425,3753,107
Greene County,Pennsylvania,40591,13634,7230,5890,514
Huntingdon County,Pennsylvania,45620,15957,5073,10408,476
Indiana County,Pennsylvania,89518,31401,13667,16799,935
Jefferson County,Pennsylvania,45872,17574,5566,11473,535
Juniata County,Pennsylvania,22850,8667,2656,5795,216
Lackawanna County,Pennsylvania,212999,96381,57471,35096,3814
Lancaster County,Pennsylvania,471955,175317,54968,115900,4449
Lawrence County,Pennsylvania,94547,39640,20593,18060,987
Lebanon County,Pennsylvania,120309,45880,16093,28534,1253
Lehigh County,Pennsylvania,312368,116280,56667,55492,4121
Luzerne County,Pennsylvania,318842,119586,62199,52328,5059
Lycoming County,Pennsylvania,119851,43183,14663,27137,1383
McKean County,Pennsylvania,45748,15804,5510,9661,633
Mercer County,Pennsylvania,120211,48725,23817,23132,1776
Mifflin County,Pennsylvania,46479,14614,4835,9400,379
Monroe County,Pennsylvania,139710,46878,21939,23265,1674
Montgomery County,Pennsylvania,751335,332422,177990,145623,8809
Montour County,Pennsylvania,18275,6492,2356,3960,176
Northampton County,Pennsylvania,267740,104690,53097,47396,4197
Northumberland County,Pennsylvania,94823,33251,13670,18142,1439
Perry County,Pennsylvania,43634,16071,4459,11184,428
Philadelphia County,Pennsylvania,1514563,561180,449182,100959,11039
Pike County,Pennsylvania,46380,17364,7330,9339,695
Potter County,Pennsylvania,18123,7090,2037,4858,195
Schuylkill County,Pennsylvania,149994,58300,26215,29841,2244
Snyder County,Pennsylvania,37502,12841,3536,8963,342
Somerset County,Pennsylvania,80034,32985,12028,20218,739
Sullivan County,Pennsylvania,6577,3105,1066,1928,111
Susquehanna County,Pennsylvania,42260,17271,6481,10226,564
Tioga County,Pennsylvania,41309,14772,4617,9635,520
Union County,Pennsylvania,41622,13175,4209,8523,443
Venango County,Pennsylvania,57405,20523,8196,11642,685
Warren County,Pennsylvania,43716,17541,7537,9290,714
Washington County,Pennsylvania,203008,84441,44961,37339,2141
Wayne County,Pennsylvania,47843,18914,6904,11201,809
Westmoreland County,Pennsylvania,369664,156709,71792,80858,4059
Wyoming County,Pennsylvania,28038,11693,4363,6922,408
York County,Pennsylvania,382743,144244,51958,87652,4634
Bristol County,Rhode Island,50697,23272,13424,8375,1473
Kent County,Rhode Island,167516,73470,43265,25291,4914
Newport County,Rhode Island,85734,37838,20790,14258,2790
Providence County,Rhode Island,622378,218308,142469,61378,14461
Washington County,Rhode Island,123943,56224,29560,21253,5411
Abbeville County,South Carolina,26229,8374,3766,4450,158
Aiken County,South Carolina,142742,50782,16409,33203,1170
Allendale County,South Carolina,11193,3340,2338,967,35
Anderson County,South Carolina,166304,56681,19606,35827,1248
Bamberg County,South Carolina,16680,5551,3451,2047,53
Barnwell County,South Carolina,23478,8276,3661,4521,94
Beaufort County,South Carolina,122306,44148,17487,25561,1100
Berkeley County,South Carolina,143410,43316,17707,24796,813
Calhoun County,South Carolina,15192,6373,3063,3216,94
Charleston County,South Carolina,310749,111476,49520,58229,3727
Cherokee County,South Carolina,52649,16323,6138,9900,285
Chester County,South Carolina,34159,10432,5242,4986,204
Chesterfield County,South Carolina,42911,12526,6111,6266,149
Clarendon County,South Carolina,32528,11290,5999,5186,105
Colleton County,South Carolina,38304,13390,6449,6767,174
Darlington County,South Carolina,67523,21863,10253,11290,320
Dillon County,South Carolina,30699,8990,4930,3975,85
Dorchester County,South Carolina,96757,33641,12168,20734,739
Edgefield County,South Carolina,24586,8834,3950,4760,124
Fairfield County,South Carolina,23479,8398,5263,3011,124
Florence County,South Carolina,125767,41437,17157,23678,602
Georgetown County,South Carolina,56080,20351,9445,10535,371
Greenville County,South Carolina,380949,140293,43810,92714,3769
Greenwood County,South Carolina,66303,20860,8139,12193,528
Hampton County,South Carolina,21344,7759,4896,2798,65
Horry County,South Carolina,198019,71265,29113,40300,1852
Jasper County,South Carolina,20721,6469,3646,2414,409
Kershaw County,South Carolina,52851,19677,7428,11911,338
Lancaster County,South Carolina,61571,20705,8782,11676,247
Laurens County,South Carolina,69428,20410,7920,12102,388
Lee County,South Carolina,20088,6642,3899,2675,68
Lexington County,South Carolina,216873,83081,22830,58095,2156
McCormick County,South Carolina,9957,3661,1896,1704,61
Marion County,South Carolina,35463,12149,7358,4687,104
Marlboro County,South Carolina,28800,7883,5060,2699,124
Newberry County,South Carolina,35958,12372,4428,7492,452
Oconee County,South Carolina,66434,23575,7571,15364,640
Orangeburg County,South Carolina,91524,32734,19802,12657,275
Pickens County,South Carolina,111062,34582,8927,24681,974
Richland County,South Carolina,321981,116481,63179,50164,3138
Saluda County,South Carolina,19191,6891,2682,4098,111
Spartanburg County,South Carolina,254443,83553,29559,52114,1880
Sumter County,South Carolina,104802,30672,14365,15915,392
Union County,South Carolina,29971,10589,4662,5768,159
Williamsburg County,South Carolina,37145,11331,6723,4524,84
York County,South Carolina,165620,54351,19251,33776,1324
Aurora County,South Dakota,3045,1413,513,847,53
Beadle County,South Dakota,17030,7739,3216,4347,176
Bennett County,South Dakota,3572,1116,377,712,27
Bon Homme County,South Dakota,7243,3139,1162,1901,76
Brookings County,South Dakota,28342,10984,4546,6212,226
Brown County,South Dakota,35472,16556,7173,9060,323
Brule County,South Dakota,5334,2167,818,1268,81
Buffalo County,South Dakota,1991,408,256,140,12
Butte County,South Dakota,9093,3689,840,2760,89
Campbell County,South Dakota,1781,917,147,739,31
Charles Mix County,South Dakota,9340,3579,1300,2205,74
Clark County,South Dakota,4129,2108,791,1272,45
Clay County,South Dakota,13510,5105,2638,2363,104
Codington County,South Dakota,25950,11138,4192,6718,228
Corson County,South Dakota,4194,1243,549,629,65
Custer County,South Dakota,7345,3573,955,2495,123
Davison County,South Dakota,18763,7528,2936,4445,147
Day County,South Dakota,6226,3197,1492,1623,82
Deuel County,South Dakota,4495,2224,926,1245,53
Dewey County,South Dakota,5948,1681,880,761,40
Douglas County,South Dakota,3439,1709,363,1311,35
Edmunds County,South Dakota,4353,1986,676,1257,53
Fall River County,South Dakota,7375,3429,1133,2185,111
Faulk County,South Dakota,2617,1329,388,904,37
Grant County,South Dakota,7835,3830,1475,2235,120
Gregory County,South Dakota,4766,2257,718,1487,52
Haakon County,South Dakota,2201,1129,164,938,27
Hamlin County,South Dakota,5546,2723,923,1731,69
Hand County,South Dakota,3716,2031,565,1419,47
Hanson County,South Dakota,3152,1421,457,944,20
Harding County,South Dakota,1345,731,64,650,17
Hughes County,South Dakota,16505,7534,2212,5188,134
Hutchinson County,South Dakota,8060,3625,1052,2497,76
Hyde County,South Dakota,1655,835,218,592,25
Jackson County,South Dakota,2940,1040,319,687,34
Jerauld County,South Dakota,2259,1122,468,624,30
Jones County,South Dakota,1182,664,137,509,18
Kingsbury County,South Dakota,5803,2727,1049,1612,66
Lake County,South Dakota,11217,5154,2331,2724,99
Lawrence County,South Dakota,21763,9406,2797,6327,282
Lincoln County,South Dakota,24557,10556,3844,6546,166
Lyman County,South Dakota,3908,1386,482,875,29
McCook County,South Dakota,5840,2631,965,1610,56
McPherson County,South Dakota,2889,1417,295,1073,49
Marshall County,South Dakota,4593,2079,939,1097,43
Meade County,South Dakota,24252,9366,2267,6870,229
Mellette County,South Dakota,2084,733,222,495,16
Miner County,South Dakota,2835,1266,523,724,19
Minnehaha County,South Dakota,149068,61369,27042,33428,899
Moody County,South Dakota,6571,2735,1318,1361,56
Pennington County,South Dakota,88872,36557,11123,24696,738
Perkins County,South Dakota,3333,1614,297,1237,80
Potter County,South Dakota,2679,1494,356,1112,26
Roberts County,South Dakota,10004,4074,1700,2237,137
Sanborn County,South Dakota,2658,1268,468,767,33
Spink County,South Dakota,7413,3284,1274,1957,53
Stanley County,South Dakota,2777,1381,402,955,24
Sully County,South Dakota,1545,871,209,633,29
Todd County,South Dakota,9065,1494,993,478,23
Tripp County,South Dakota,6391,2765,799,1909,57
Turner County,South Dakota,8845,4004,1414,2514,76
Union County,South Dakota,12564,5772,2358,3265,149
Walworth County,South Dakota,5932,2553,721,1758,74
Yankton County,South Dakota,21616,8740,3596,4904,240
Ziebach County,South Dakota,2479,721,314,384,23
Anderson County,Tennessee,71357,28779,13556,14688,535
Bedford County,Tennessee,37806,12207,6136,5911,160
Benton County,Tennessee,16537,6311,3700,2484,127
Bledsoe County,Tennessee,12390,4196,1756,2380,60
Blount County,Tennessee,106193,40662,14688,25273,701
Bradley County,Tennessee,88206,29443,8768,20167,508
Campbell County,Tennessee,39880,12421,6492,5784,145
Cannon County,Tennessee,12912,4697,2697,1924,76
Carroll County,Tennessee,29423,10827,5239,5465,123
Carter County,Tennessee,56789,19102,6724,12111,267
Cheatham County,Tennessee,35979,12616,6062,6356,198
Chester County,Tennessee,15549,5728,2192,3487,49
Claiborne County,Tennessee,29930,9000,3841,5023,136
Clay County,Tennessee,7968,3442,1931,1468,43
Cocke County,Tennessee,33595,10239,3872,6185,182
Coffee County,Tennessee,48224,17788,8741,8788,259
Crockett County,Tennessee,14545,5440,2705,2676,59
Cumberland County,Tennessee,47027,19017,7644,10994,379
Davidson County,Tennessee,570439,208588,120508,84117,3963
Decatur County,Tennessee,11687,4370,2278,2046,46
DeKalb County,Tennessee,17443,6265,3765,2411,89
Dickson County,Tennessee,43362,15556,8332,7016,208
Dyer County,Tennessee,37325,11841,5425,6282,134
Fayette County,Tennessee,29083,11529,5037,6402,90
Fentress County,Tennessee,16630,6029,2529,3417,83
Franklin County,Tennessee,39298,14691,7828,6560,303
Gibson County,Tennessee,48125,17137,8663,8286,188
Giles County,Tennessee,29460,10066,5527,4377,162
Grainger County,Tennessee,20653,6194,2361,3746,87
Greene County,Tennessee,63081,20816,7909,12540,367
Grundy County,Tennessee,14306,4596,2970,1553,73
Hamblen County,Tennessee,58230,19699,7564,11824,311
Hamilton County,Tennessee,308547,120379,51708,66605,2066
Hancock County,Tennessee,6786,2075,690,1343,42
Hardeman County,Tennessee,28124,8803,4953,3729,121
Hardin County,Tennessee,25571,8782,3735,4951,96
Hawkins County,Tennessee,53669,17098,6753,10071,274
Haywood County,Tennessee,19804,6478,3887,2554,37
Henderson County,Tennessee,25595,8399,3166,5153,80
Henry County,Tennessee,31131,12309,6093,5944,272
Hickman County,Tennessee,22467,7264,4239,2914,111
Houston County,Tennessee,8016,3127,2081,993,53
Humphreys County,Tennessee,17920,6681,4205,2387,89
Jackson County,Tennessee,11049,4754,3304,1384,66
Jefferson County,Tennessee,44566,14087,5226,8657,204
Johnson County,Tennessee,17547,5657,1813,3740,104
Knox County,Tennessee,382887,150586,60969,86851,2766
Lake County,Tennessee,7943,2224,1419,781,24
Lauderdale County,Tennessee,27108,7618,4224,3329,65
Lawrence County,Tennessee,39940,14470,6643,7613,214
Lewis County,Tennessee,11405,4420,2281,2037,102
Lincoln County,Tennessee,31381,10659,5060,5435,164
Loudon County,Tennessee,39228,16406,5905,10266,235
McMinn County,Tennessee,49148,16600,6142,10155,303
McNairy County,Tennessee,24681,8989,4003,4897,89
Macon County,Tennessee,20472,6491,3059,3366,66
Madison County,Tennessee,92048,33930,15781,17862,287
Marion County,Tennessee,27749,10250,5441,4651,158
Marshall County,Tennessee,26863,9359,5107,4105,147
Maury County,Tennessee,69651,23400,11127,11930,343
Meigs County,Tennessee,11091,3390,1555,1797,38
Monroe County,Tennessee,39130,13003,5327,7514,162
Montgomery County,Tennessee,135536,39044,18818,19644,582
Moore County,Tennessee,5728,2301,1107,1145,49
Morgan County,Tennessee,19801,6162,2921,3144,97
Obion County,Tennessee,32507,12440,6056,6168,216
Overton County,Tennessee,20192,7496,4507,2875,114
Perry County,Tennessee,7613,2866,1650,1165,51
Pickett County,Tennessee,4933,2239,939,1281,19
Polk County,Tennessee,16132,5594,2574,2907,113
Putnam County,Tennessee,62487,22438,10785,11248,405
Rhea County,Tennessee,28428,9772,3722,5900,150
Roane County,Tennessee,51957,21326,9575,11345,406
Robertson County,Tennessee,54795,20164,10249,9675,240
Rutherford County,Tennessee,183600,62182,27360,33445,1377
Scott County,Tennessee,21170,6615,2967,3579,69
Sequatchie County,Tennessee,11318,3887,1648,2169,70
Sevier County,Tennessee,71776,25365,8208,16734,423
Shelby County,Tennessee,898211,336755,190404,141756,4595
Smith County,Tennessee,17784,7348,4884,2384,80
Stewart County,Tennessee,12444,4782,2870,1826,86
Sullivan County,Tennessee,152995,55727,21354,33482,891
Sumner County,Tennessee,131207,50477,22118,27601,758
Tipton County,Tennessee,51577,16552,6300,10070,182
Trousdale County,Tennessee,7395,2945,1966,950,29
Unicoi County,Tennessee,17686,6429,2566,3780,83
Union County,Tennessee,17891,5821,2564,3199,58
Van Buren County,Tennessee,5507,2131,1255,845,31
Warren County,Tennessee,38371,13131,7378,5552,201
Washington County,Tennessee,107469,37942,14769,22579,594
Wayne County,Tennessee,16819,5306,1859,3370,77
Weakley County,Tennessee,34927,11844,5570,6106,168
White County,Tennessee,23160,7775,4135,3525,115
Williamson County,Tennessee,128134,58429,18745,38901,783
Wilson County,Tennessee,89220,35916,16561,18844,511
Anderson County,Texas,55062,15080,5041,9835,204
Andrews County,Texas,12949,4024,876,3091,57
Angelina County,Texas,80270,26974,9957,16648,369
Aransas County,Texas,22452,8247,2637,5390,220
Archer County,Texas,8966,3997,993,2951,53
Armstrong County,Texas,2166,938,150,772,16
Atascosa County,Texas,38805,10746,4322,6231,193
Austin County,Texas,23836,9227,2407,6661,159
Bailey County,Texas,6596,2090,488,1589,13
Bandera County,Texas,17755,7273,1426,5613,234
Bastrop County,Texas,58234,18308,6973,10310,1025
Baylor County,Texas,4135,1984,663,1285,36
Bee County,Texas,32200,8330,3795,4429,106
Bell County,Texas,239890,63291,21011,41208,1072
Bexar County,Texas,1398834,412726,185158,215613,11955
Blanco County,Texas,8495,3767,811,2777,179
Borden County,Texas,715,353,62,283,8
Bosque County,Texas,17218,6770,1930,4745,95
Bowie County,Texas,89156,30320,11662,18325,333
Brazoria County,Texas,243116,80019,24883,53445,1691
Brazos County,Texas,153145,46941,12359,32864,1718
Brewster County,Texas,8903,3580,1349,1867,364
Briscoe County,Texas,1796,772,224,544,4
Brooks County,Texas,7944,2431,1854,556,21
Brown County,Texas,37689,12920,3138,9609,173
Burleson County,Texas,16553,5866,2235,3542,89
Burnet County,Texas,34505,13232,3557,9286,389
Caldwell County,Texas,32378,9425,3872,5216,337
Calhoun County,Texas,20676,6563,2766,3724,73
Callahan County,Texas,12885,4896,1174,3656,66
Cameron County,Texas,336123,62057,33214,27800,1043
Camp County,Texas,11568,3784,1625,2121,38
Carson County,Texas,6492,2742,480,2216,46
Cass County,Texas,30412,11019,4618,6295,106
Castro County,Texas,8229,2354,727,1607,20
Chambers County,Texas,26188,9806,2888,6769,149
Cherokee County,Texas,46790,14537,4755,9599,183
Childress County,Texas,7676,2126,602,1506,18
Clay County,Texas,11064,4637,1460,3112,65
Cochran County,Texas,3707,1171,344,807,20
Coke County,Texas,3844,1515,355,1137,23
Coleman County,Texas,9180,3578,853,2687,38
Collin County,Texas,499118,175420,42884,128179,4357
Collingsworth County,Texas,3193,1415,429,974,12
Colorado County,Texas,20326,7249,2229,4913,107
Comal County,Texas,78583,32748,7131,24599,1018
Comanche County,Texas,13998,5022,1636,3334,52
Concho County,Texas,3963,1103,268,818,17
Cooke County,Texas,36433,13469,3153,10128,188
Coryell County,Texas,75199,15087,4493,10321,273
Cottle County,Texas,1883,757,241,502,14
Crane County,Texas,3951,1654,387,1246,21
Crockett County,Texas,4012,1398,467,924,7
Crosby County,Texas,7053,2002,705,1270,27
Culberson County,Texas,2948,1012,577,413,22
Dallam County,Texas,6224,1744,341,1385,18
Dallas County,Texas,2220848,613039,275308,322345,15386
Dawson County,Texas,14935,4839,1463,3337,39
Deaf Smith County,Texas,18515,4984,1240,3687,57
Delta County,Texas,5323,1900,726,1143,31
Denton County,Texas,438791,146790,40144,102171,4475
DeWitt County,Texas,19943,6183,1570,4541,72
Dickens County,Texas,2724,881,284,589,8
Dimmit County,Texas,10160,3753,2678,1032,43
Donley County,Texas,3813,1719,360,1333,26
Duval County,Texas,13007,5030,3990,1010,30
Eastland County,Texas,18296,6414,1774,4531,109
Ector County,Texas,120694,32901,9425,22893,583
Edwards County,Texas,2143,937,261,663,13
Ellis County,Texas,112330,37307,10629,26091,587
El Paso County,Texas,681729,145042,83848,57574,3620
Erath County,Texas,33057,11115,2804,8126,185
Falls County,Texas,18522,5715,2417,3239,59
Fannin County,Texas,31334,10340,4102,6074,164
Fayette County,Texas,21864,9387,2542,6658,187
Fisher County,Texas,4340,1872,884,968,20
Floyd County,Texas,7734,2420,580,1830,10
Foard County,Texas,1594,556,263,286,7
Fort Bend County,Texas,358738,123509,47569,73567,2373
Franklin County,Texas,9459,3472,1018,2420,34
Freestone County,Texas,17902,6641,2316,4247,78
Frio County,Texas,16203,4128,2317,1774,37
Gaines County,Texas,14473,3459,723,2691,45
Galveston County,Texas,250675,92983,40020,50397,2566
Garza County,Texas,4904,1770,454,1302,14
Gillespie County,Texas,20902,9920,1511,8096,313
Glasscock County,Texas,1407,571,39,528,4
Goliad County,Texas,7007,3392,1233,2108,51
Gonzales County,Texas,18642,6069,1877,4092,100
Gray County,Texas,22578,8185,1376,6732,77
Grayson County,Texas,110939,39940,13647,25596,697
Gregg County,Texas,111255,38433,11244,26739,450
Grimes County,Texas,23601,6802,2450,4197,155
Guadalupe County,Texas,89841,30567,8311,21499,757
Hale County,Texas,36581,9110,2158,6868,84
Hall County,Texas,3749,1446,472,966,8
Hamilton County,Texas,8239,3376,878,2447,51
Hansford County,Texas,5347,2088,198,1874,16
Hardeman County,Texas,4718,1557,566,976,15
Hardin County,Texas,48162,17836,5595,11962,279
Harris County,Texas,3414239,974822,418267,529159,27396
Harrison County,Texas,62040,22970,8878,13834,258
Hartley County,Texas,5561,2031,359,1645,27
Haskell County,Texas,6062,2927,1401,1488,38
Hays County,Texas,99267,34317,11387,20170,2760
Hemphill County,Texas,3335,1474,251,1203,20
Henderson County,Texas,73332,25627,8704,16607,316
Hidalgo County,Texas,573216,101050,61390,38301,1359
Hill County,Texas,32539,10735,3524,7054,157
Hockley County,Texas,22670,6745,1419,5250,76
Hood County,Texas,41323,17505,4704,12429,372
Hopkins County,Texas,31999,10910,3692,7076,142
Houston County,Texas,23135,8236,2833,5308,95
Howard County,Texas,33489,9548,2744,6668,136
Hudspeth County,Texas,3357,922,380,514,28
Hunt County,Texas,76932,24466,7857,16177,432
Hutchinson County,Texas,23778,9351,1796,7443,112
Irion County,Texas,1758,793,162,624,7
Jack County,Texas,8752,2974,822,2107,45
Jackson County,Texas,14397,4856,1446,3365,45
Jasper County,Texas,35552,11742,4533,7071,138
Jeff Davis County,Texas,2233,1060,283,708,69
Jefferson County,Texas,251667,86909,45409,40320,1180
Jim Hogg County,Texas,5275,2157,1512,623,22
Jim Wells County,Texas,39361,12023,7418,4498,107
Johnson County,Texas,127627,38726,11778,26202,746
Jones County,Texas,20754,6048,1899,4080,69
Karnes County,Texas,15403,4308,1617,2638,53
Kaufman County,Texas,72270,23063,7455,15290,318
Kendall County,Texas,23980,11073,1901,8788,384
Kenedy County,Texas,420,228,119,106,3
Kent County,Texas,833,536,185,346,5
Kerr County,Texas,43848,19228,4002,14637,589
Kimble County,Texas,4484,1666,328,1313,25
King County,Texas,358,137,14,120,3
Kinney County,Texas,3387,1444,486,932,26
Kleberg County,Texas,31590,9194,4481,4526,187
Knox County,Texas,4253,1576,617,947,12
Lamar County,Texas,48596,15430,5553,9775,102
Lamb County,Texas,14663,4598,1114,3451,33
Lampasas County,Texas,17900,6214,1569,4526,119
La Salle County,Texas,5898,2014,1266,731,17
Lavaca County,Texas,19190,7546,2171,5288,87
Lee County,Texas,15701,5536,1733,3699,104
Leon County,Texas,15395,6326,1893,4362,71
Liberty County,Texas,70576,20077,7311,12458,308
Limestone County,Texas,22053,7075,2768,4212,95
Lipscomb County,Texas,3025,1294,206,1072,16
Live Oak County,Texas,12233,4004,1114,2828,62
Llano County,Texas,17077,8627,2143,6295,189
Loving County,Texas,65,156,29,124,3
Lubbock County,Texas,243109,76008,18469,56054,1485
Lynn County,Texas,6489,2084,562,1507,15
McCulloch County,Texas,8175,2920,794,2084,42
McLennan County,Texas,213967,68789,23462,43955,1372
McMullen County,Texas,843,439,77,358,4
Madison County,Texas,12967,3623,1241,2333,49
Marion County,Texas,10950,3930,1852,2039,39
Martin County,Texas,4720,1949,415,1520,14
Mason County,Texas,3734,1801,417,1352,32
Matagorda County,Texas,37873,12459,4696,7584,179
Maverick County,Texas,47343,9229,5995,3143,91
Medina County,Texas,39484,12873,4025,8590,258
Menard County,Texas,2342,990,334,642,14
Midland County,Texas,115560,39740,7534,31514,692
Milam County,Texas,24290,8269,3429,4706,134
Mills County,Texas,5107,2314,548,1738,28
Mitchell County,Texas,9628,2574,837,1708,29
Montague County,Texas,19166,7330,2256,4951,123
Montgomery County,Texas,297296,106213,23286,80600,2327
Moore County,Texas,20121,5290,1040,4201,49
Morris County,Texas,13027,4889,2455,2381,53
Motley County,Texas,1435,642,118,514,10
Nacogdoches County,Texas,59224,19799,6204,13145,450
Navarro County,Texas,45202,13890,5366,8358,166
Newton County,Texas,15038,4990,2503,2423,64
Nolan County,Texas,15947,5312,1874,3337,101
Nueces County,Texas,313673,97326,45349,49906,2071
Ochiltree County,Texas,8988,2962,251,2687,24
Oldham County,Texas,2186,774,108,659,7
Orange County,Texas,84930,29654,11887,17325,442
Palo Pinto County,Texas,27074,9118,3263,5690,165
Panola County,Texas,22764,9074,3011,5975,88
Parker County,Texas,89159,33225,8878,23651,696
Parmer County,Texas,9991,2744,447,2274,23
Pecos County,Texas,16667,4303,1539,2700,64
Polk County,Texas,41539,18994,6877,11746,371
Potter County,Texas,113762,25376,7242,17629,505
Presidio County,Texas,7355,1757,1064,618,75
Rains County,Texas,9196,3333,1225,2049,59
Randall County,Texas,104609,41790,7209,33921,660
Reagan County,Texas,3290,1255,282,959,14
Real County,Texas,3067,1490,316,1146,28
Red River County,Texas,14297,5202,2219,2941,42
Reeves County,Texas,13115,3176,1872,1273,31
Refugio County,Texas,7827,2921,1172,1721,28
Roberts County,Texas,884,549,72,472,5
Robertson County,Texas,16062,6369,3283,3007,79
Rockwall County,Texas,43755,17652,3642,13666,344
Runnels County,Texas,11458,4046,969,3020,57
Rusk County,Texas,47456,16633,4841,11611,181
Sabine County,Texas,10388,4591,1753,2764,74
San Augustine County,Texas,8959,3805,1636,2116,53
San Jacinto County,Texas,22549,7714,2946,4623,145
San Patricio County,Texas,67333,18699,7840,10599,260
San Saba County,Texas,6268,2333,618,1691,24
Schleicher County,Texas,2929,1173,338,826,9
Scurry County,Texas,16251,5326,1193,4060,73
Shackelford County,Texas,3297,1347,264,1066,17
Shelby County,Texas,25212,9005,3227,5692,86
Sherman County,Texas,3181,1163,144,998,21
Smith County,Texas,175658,60624,16470,43320,834
Somervell County,Texas,6940,2918,752,2120,46
Starr County,Texas,53733,8464,6505,1911,48
Stephens County,Texas,9636,3291,811,2425,55
Sterling County,Texas,1358,659,132,520,7
Stonewall County,Texas,1664,799,294,496,9
Sutton County,Texas,4024,1540,468,1063,9
Swisher County,Texas,8341,2501,856,1612,33
Tarrant County,Texas,1456919,472389,173758,286921,11710
Taylor County,Texas,126649,43020,10504,31701,815
Terrell County,Texas,1059,477,219,243,15
Terry County,Texas,12705,4054,1108,2910,36
Throckmorton County,Texas,1831,842,228,608,6
Titus County,Texas,28138,8103,3008,4995,100
Tom Green County,Texas,104083,34626,9288,24733,605
Travis County,Texas,819692,301263,125526,141235,34502
Trinity County,Texas,13793,5297,2142,3093,62
Tyler County,Texas,20854,7116,2775,4236,105
Upshur County,Texas,35402,12808,4180,8448,180
Upton County,Texas,3376,1273,266,982,25
Uvalde County,Texas,25900,8420,3436,4855,129
Val Verde County,Texas,45020,11474,5056,6223,195
Van Zandt County,Texas,48324,17891,5245,12383,263
Victoria County,Texas,83937,27408,8176,18787,445
Walker County,Texas,61768,14374,4943,9076,355
Waller County,Texas,32843,10858,5046,5686,126
Ward County,Texas,10808,3874,1256,2534,84
Washington County,Texas,30423,11809,2996,8645,168
Webb County,Texas,194576,31571,18120,13076,375
Wharton County,Texas,41220,13426,4838,8455,133
Wheeler County,Texas,5253,2389,579,1787,23
Wichita County,Texas,131817,42713,14108,27802,803
Wilbarger County,Texas,14613,4577,1356,3138,83
Willacy County,Texas,20076,5062,3218,1789,55
Williamson County,Texas,255379,95935,26591,65041,4303
Wilson County,Texas,32721,11698,3997,7509,192
Winkler County,Texas,7083,2043,556,1468,19
Wise County,Texas,49373,16368,4830,11234,304
Wood County,Texas,36811,13884,3893,9810,181
Yoakum County,Texas,7274,2465,531,1911,23
Young County,Texas,17846,6954,1843,5022,89
Zapata County,Texas,12088,2616,1638,953,25
Zavala County,Texas,11636,3391,2616,751,24
Beaver County,Utah,5998,2252,541,1653,58
Box Elder County,Utah,42882,15483,2555,12288,640
Cache County,Utah,91861,33142,5170,25920,2052
Carbon County,Utah,20491,7384,3298,3758,328
Daggett County,Utah,926,435,104,317,14
Davis County,Utah,240422,87855,18845,64375,4635
Duchesne County,Utah,14449,4546,779,3622,145
Emery County,Utah,10850,4398,958,3243,197
Garfield County,Utah,4747,1968,178,1719,71
Grand County,Utah,8420,3614,1158,1822,634
Iron County,Utah,34002,12594,1789,10106,699
Juab County,Utah,8268,2785,619,2023,143
Kane County,Utah,6094,2802,387,2254,161
